"","HHID_panel","tempo","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","cat_ISR_b","cat_expenses_b","income2010","DSR2010","assets2010","DAR2010","ISR2010","ihs_ISR2010","ihs_DAR2010","ihs_DSR2010","ihs_income2010","ihs_assets2010","income2016","DSR2016","assets2016","DAR2016","ISR2016","ihs_ISR2016","ihs_DAR2016","ihs_DSR2016","ihs_income2016","ihs_assets2016","income2020","DSR2020","assets2020","DAR2020","ISR2020","ihs_ISR2020","ihs_DAR2020","ihs_DSR2020","ihs_income2020","ihs_assets2020","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","clust"
"226","KAR34",2,"Inc","Dec","Sta","Sta","Dec","Sta",40.5,0.14037965,116,0.19827586,0.044444442,4.4875135,5.9828129,5.6375103,11.302204,12.354492,97.594933,0.1253891,100.12658,0.31659925,0.029734112,4.0857248,6.4507866,5.5245848,12.181728,12.207337,93.130432,0.1243478,335.59784,0.14541213,0.018744871,3.624778,5.6727309,5.5162458,12.134904,13.416816,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Sta","3"
"227","KAR35",1,"Inc","Dec","Inc","Inc","Sta","Dec",66,0.075757578,257.5,0.54368931,0,0,6.9915261,5.0207291,11.790557,13.151922,177.08859,0.12306634,742.40509,0.25565559,0,0,6.2369823,5.505887,12.777553,14.210797,228.26086,0.13880028,1005.7065,0.14537044,0.058167867,4.7565541,5.6724443,5.6261964,13.031391,14.514348,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","2"
"228","KAR35",2,"Inc","Dec","Inc","Inc","Sta","Dec",66,0.075757578,257.5,0.54368931,0,0,6.9915261,5.0207291,11.790557,13.151922,177.08859,0.12306634,742.40509,0.25565559,0,0,6.2369823,5.505887,12.777553,14.210797,228.26086,0.13880028,1005.7065,0.14537044,0.058167867,4.7565541,5.6724443,5.6261964,13.031391,14.514348,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","2"
"229","KAR36",1,"Inc","Dec","Dec","Inc","Dec","Dec",40,1.96875,351.5,0.9530583,0.66874999,7.1985579,7.5528235,8.2783012,11.289782,13.463112,105.82278,0.48338172,495.06329,0.62638456,0,0,7.1331124,6.8739548,12.262669,13.805588,95.86956,0,391.95654,1.385868,0,0,7.9272294,0,12.163891,13.572053,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"230","KAR36",2,"Dec","Inc","Dec","Sta","Sta","Dec",40,1.96875,351.5,0.9530583,0.66874999,7.1985579,7.5528235,8.2783012,11.289782,13.463112,105.82278,0.48338172,495.06329,0.62638456,0,0,7.1331124,6.8739548,12.262669,13.805588,95.86956,0,391.95654,1.385868,0,0,7.9272294,0,12.163891,13.572053,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","4"
"231","KAR37",2,"Inc","Dec","Inc","Dec","Inc","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.670887,0.0081070568,83.132912,0.49559194,0.0081070568,2.7896643,6.898901,2.7896643,11.377584,12.021343,31.173914,0.54939044,198.42392,0.30641466,0.32907185,6.4894257,6.4180894,7.0019574,11.040484,12.891308,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"232","KAR38",1,"Sta","Inc","Dec","Inc","Dec","Dec",90,0.16399999,281.5,0.11722913,0.047333337,4.5504737,5.4572959,5.7930226,12.100712,13.241035,256.96204,0,263.16455,0.236734,0,0,6.160089,0,13.149831,13.173682,33.586956,2.2006471,264.23914,0.24220484,0.5825243,7.0605187,6.1829352,8.3896542,11.11504,13.177757,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","4"
"233","KAR38",2,"Sta","Sta","Sta","Dec","Sta","Dec",90,0.16399999,281.5,0.11722913,0.047333337,4.5504737,5.4572959,5.7930226,12.100712,13.241035,256.96204,0,263.16455,0.236734,0,0,6.160089,0,13.149831,13.173682,33.586956,2.2006471,264.23914,0.24220484,0.5825243,7.0605187,6.1829352,8.3896542,11.11504,13.177757,"cat_assets_b_Sta","cat_DAR_b_Sta","cat_DSR_b_Sta","cat_income_b_Dec","3"
"234","KAR39",2,"Inc","Dec","Inc","Dec","Dec","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.84811,0.028122831,126.26582,1.7542357,0.028122831,4.030045,8.1629362,4.030045,13.393453,12.439292,73.586952,0.22820611,242.82608,0.61319607,0,0,7.1118326,6.1234012,11.89937,13.093248,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"235","KAR4",2,"Inc","Dec","Inc","Dec","Inc","Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.05066,0.039624378,357.91141,0.35371885,0.039624378,4.3727508,6.5616517,4.3727508,13.862491,13.481188,230.67392,0.14843087,1182.3369,0.19537579,0.13665065,5.6105881,5.9680786,5.6932778,13.041907,14.67615,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"236","KAR40",2,"Inc","Inc","Inc","Inc","Inc","Sta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.987343,0.089497827,179.11392,0.11277738,0.026250424,3.9611919,5.4185824,5.1873927,11.492464,12.788924,162.95651,0.31637537,924.40216,0.14452584,0.17430733,5.8539753,5.6666174,6.450079,12.694386,14.43005,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"237","KAR41",2,"Inc","Inc","Inc","Dec","Inc","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.392405,0,57.278481,0.13268508,0,0,5.58114,0,11.047468,11.648828,0.54347825,19.85294,193.04349,0.38022521,12.658957,10.139267,6.6339126,10.589254,6.991138,12.863818,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"238","KAR42",1,"Inc","Dec","Dec","Dec","Dec","Dec",80,1.0193855,140.5,2.5978651,0.078663796,5.0583706,8.5555925,7.6201024,11.982929,12.54611,28.354429,0.36412197,173.92404,0.458821,0.011160715,3.1075482,6.8218083,6.5906382,10.945685,12.759521,255.65218,0.15949048,258.15216,0.81153697,0.034373861,4.2306552,7.3920774,5.765141,13.14472,13.154451,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"239","KAR42",2,"Inc","Inc","Dec","Inc","Inc","Inc",80,1.0193855,140.5,2.5978651,0.078663796,5.0583706,8.5555925,7.6201024,11.982929,12.54611,28.354429,0.36412197,173.92404,0.458821,0.011160715,3.1075482,6.8218083,6.5906382,10.945685,12.759521,255.65218,0.15949048,258.15216,0.81153697,0.034373861,4.2306552,7.3920774,5.765141,13.14472,13.154451,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"240","KAR43",1,"Inc","Dec","Dec","Inc","Dec","Dec",40,0.87564868,163.5,0.75229353,0.15000001,5.7037935,7.3162742,7.4681125,11.289782,12.697716,57.848103,0,371.83545,0.66561699,0,0,7.193862,0,11.658723,13.519354,306,0.023207633,642.11957,0.10994837,0.023207633,3.8380923,5.3931785,3.8380923,13.324488,14.065677,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"241","KAR43",2,"Inc","Dec","Sta","Inc","Sta","Inc",40,0.87564868,163.5,0.75229353,0.15000001,5.7037935,7.3162742,7.4681125,11.289782,12.697716,57.848103,0,371.83545,0.66561699,0,0,7.193862,0,11.658723,13.519354,306,0.023207633,642.11957,0.10994837,0.023207633,3.8380923,5.3931785,3.8380923,13.324488,14.065677,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Inc","3"
"242","KAR44",1,"Dec","Inc","Inc","Dec","Inc","Dec",131,0.23026791,723.5,0.51002073,0.12977099,5.5589333,6.9275994,6.1323953,12.4761,14.185003,23.544304,0.63602149,68.354431,0.64955556,0.23279567,6.1433129,7.169436,7.1483803,10.759787,11.825609,162.28261,0.080494955,579.72821,0.2435624,0.064587384,4.8612261,6.1885247,5.0813804,12.690242,13.963462,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"243","KAR44",2,"Inc","Dec","Dec","Inc","Dec","Dec",131,0.23026791,723.5,0.51002073,0.12977099,5.5589333,6.9275994,6.1323953,12.4761,14.185003,23.544304,0.63602149,68.354431,0.64955556,0.23279567,6.1433129,7.169436,7.1483803,10.759787,11.825609,162.28261,0.080494955,579.72821,0.2435624,0.064587384,4.8612261,6.1885247,5.0813804,12.690242,13.963462,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"244","KAR45",1,"Inc","Inc","Inc","Dec","Inc","Inc",75,0.57926667,267,0.33333337,0.13926667,5.6295505,6.5022926,7.0549107,11.91839,13.188151,12.151899,0.9375,503.48102,0.37717408,0.9375,7.5363641,6.6258559,7.5363641,10.098388,13.822449,300,0.23673418,486.95651,0.47766075,0.22731391,6.1194839,6.8620491,6.1600895,13.304685,13.789077,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"245","KAR45",2,"Sta","Inc","Dec","Inc","Dec","Dec",75,0.57926667,267,0.33333337,0.13926667,5.6295505,6.5022926,7.0549107,11.91839,13.188151,12.151899,0.9375,503.48102,0.37717408,0.9375,7.5363641,6.6258559,7.5363641,10.098388,13.822449,300,0.23673418,486.95651,0.47766075,0.22731391,6.1194839,6.8620491,6.1600895,13.304685,13.789077,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","4"
"246","KAR46",1,"Inc","Sta","Dec","Inc","Sta","Inc",52,0.4615874,185,0.37297294,0,0,6.614655,6.8278198,11.552146,12.821259,82.40506,0.16192538,521.13928,0.38262323,0,0,6.6401997,5.780292,12.012549,13.85692,182.21739,0.15713814,856.68481,0.11346063,0.13029489,5.5629621,5.4246225,5.7502828,12.806103,14.353972,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","3"
"247","KAR46",2,"Inc","Dec","Sta","Inc","Sta","Inc",52,0.4615874,185,0.37297294,0,0,6.614655,6.8278198,11.552146,12.821259,82.40506,0.16192538,521.13928,0.38262323,0,0,6.6401997,5.780292,12.012549,13.85692,182.21739,0.15713814,856.68481,0.11346063,0.13029489,5.5629621,5.4246225,5.7502828,12.806103,14.353972,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Inc","3"
"248","KAR47",1,"Sta","Inc","Inc","Sta","Inc","Dec",65,0.069612302,108,0.15925926,0.020381538,3.7083781,5.7636905,4.9361401,11.77529,12.283033,70.379745,0.29106081,109.62025,0.46250579,0.041906476,4.42873,6.8298073,6.3666821,11.854808,12.297925,32.989132,0.13495569,274.56522,0.68326211,0.13495569,5.5981073,7.220026,5.5981073,11.09708,13.216091,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","4"
"249","KAR47",2,"Inc","Inc","Dec","Dec","Inc","Dec",65,0.069612302,108,0.15925926,0.020381538,3.7083781,5.7636905,4.9361401,11.77529,12.283033,70.379745,0.29106081,109.62025,0.46250579,0.041906476,4.42873,6.8298073,6.3666821,11.854808,12.297925,32.989132,0.13495569,274.56522,0.68326211,0.13495569,5.5981073,7.220026,5.5981073,11.09708,13.216091,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"250","KAR48",1,"Inc","Inc","Dec","Sta","Dec","Dec",54,0.023127289,447,0.3131991,0.023127289,3.8346276,6.4399886,3.8346276,11.589887,13.703461,50.506332,0,623.86078,0.45635185,0,0,6.8164124,0,11.523001,14.03683,39.804348,0.54614961,719.83698,0.37716874,0.54614961,6.9960408,6.6258416,6.9960408,11.284879,14.179927,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","4"
"251","KAR48",2,"Inc","Dec","Sta","Dec","Sta","Sta",54,0.023127289,447,0.3131991,0.023127289,3.8346276,6.4399886,3.8346276,11.589887,13.703461,50.506332,0,623.86078,0.45635185,0,0,6.8164124,0,11.523001,14.03683,39.804348,0.54614961,719.83698,0.37716874,0.54614961,6.9960408,6.6258416,6.9960408,11.284879,14.179927,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Dec","3"
"252","KAR49",1,"Inc","Dec","Inc","Sta","Sta","Sta",61,0.16393442,99.5,0.26130652,0,0,6.2588449,5.792623,11.711777,12.20106,57.848103,0.26973116,138.79747,0.1484177,0.05063995,4.6179852,5.6931891,6.2905765,11.658723,12.533918,24.217392,1.8090023,541.3587,0.13336813,1.162954,7.7518659,5.5862746,8.1936779,10.787973,13.894984,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Sta","4"
"253","KAR49",2,"Inc","Dec","Inc","Dec","Inc","Sta",61,0.16393442,99.5,0.26130652,0,0,6.2588449,5.792623,11.711777,12.20106,57.848103,0.26973116,138.79747,0.1484177,0.05063995,4.6179852,5.6931891,6.2905765,11.658723,12.533918,24.217392,1.8090023,541.3587,0.13336813,1.162954,7.7518659,5.5862746,8.1936779,10.787973,13.894984,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"254","KAR5",2,"Inc","Dec","Inc","Sta","Sta","Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.44304,0.035317861,77.784813,0.39596418,0,0,6.6744723,4.2577362,12.432755,11.954848,119.02174,0.21005073,989.29352,0.14727682,0.18239777,5.8993444,5.6854725,6.0405021,12.380209,14.497893,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Sta","4"
"255","KAR50",1,"Dec","Inc","Dec","Inc","Dec","Dec",20,0.71437663,183,0.15300547,0.125,5.5214767,5.7236314,7.2645578,10.596635,12.810389,52.531647,0.044915661,31.582279,7.4662123,0.0042891568,2.1625576,9.61129,4.4980578,11.562318,11.053498,30.434782,0.57635635,120.65218,0.80562156,0,0,7.3847618,7.0498738,11.016488,12.393814,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"256","KAR50",2,"Inc","Dec","Inc","Dec","Dec","Inc",20,0.71437663,183,0.15300547,0.125,5.5214767,5.7236314,7.2645578,10.596635,12.810389,52.531647,0.044915661,31.582279,7.4662123,0.0042891568,2.1625576,9.61129,4.4980578,11.562318,11.053498,30.434782,0.57635635,120.65218,0.80562156,0,0,7.3847618,7.0498738,11.016488,12.393814,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"257","KAR6",1,"Dec","Inc","Inc","Inc","Dec","Sta",23,0.20314358,101,0.18514852,0.20314358,6.0070662,5.9143128,6.0070662,10.736397,12.216023,27.341772,0.43029204,69.493675,0.23743168,0.069172002,4.9297957,6.1630316,6.7576127,10.909318,11.842138,21.684784,0.84497309,185.86957,0.27869004,0.043769706,4.4722195,6.3232508,7.4324522,10.677513,12.825948,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"258","KAR6",2,"Inc","Inc","Inc","Dec","Dec","Dec",23,0.20314358,101,0.18514852,0.20314358,6.0070662,5.9143128,6.0070662,10.736397,12.216023,27.341772,0.43029204,69.493675,0.23743168,0.069172002,4.9297957,6.1630316,6.7576127,10.909318,11.842138,21.684784,0.84497309,185.86957,0.27869004,0.043769706,4.4722195,6.3232508,7.4324522,10.677513,12.825948,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"259","KAR7",1,"Sta","Inc","Dec","Inc","Inc","Dec",43,0.82607496,159,0.49056607,0.20019744,5.9924574,6.8887081,7.409833,11.362103,12.669806,162.02531,0.35943308,160.75949,1.0431732,0.28638673,6.3504934,7.6431699,6.5776772,12.688655,12.680812,54.347828,0.20091096,187.88045,0.29167485,0.20091096,5.9960151,6.3687897,5.9960151,11.596307,12.836708,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","4"
"260","KAR7",2,"Inc","Dec","Dec","Dec","Dec","Dec",43,0.82607496,159,0.49056607,0.20019744,5.9924574,6.8887081,7.409833,11.362103,12.669806,162.02531,0.35943308,160.75949,1.0431732,0.28638673,6.3504934,7.6431699,6.5776772,12.688655,12.680812,54.347828,0.20091096,187.88045,0.29167485,0.20091096,5.9960151,6.3687897,5.9960151,11.596307,12.836708,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"261","KAR8",1,"Dec","Dec","Dec","Inc","Sta","Dec",23,0.2888594,84,0.16666669,0,0,5.8091521,6.3590903,10.736397,12.031719,53.164558,0.023009252,74.177216,0.076843001,0,0,5.0349541,3.8295155,11.574294,11.907359,44.217392,0.19576293,204.94565,0.22347388,0.19576293,5.970058,6.1024466,5.970058,11.39002,12.923647,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"262","KAR8",2,"Inc","Inc","Inc","Dec","Sta","Dec",23,0.2888594,84,0.16666669,0,0,5.8091521,6.3590903,10.736397,12.031719,53.164558,0.023009252,74.177216,0.076843001,0,0,5.0349541,3.8295155,11.574294,11.907359,44.217392,0.19576293,204.94565,0.22347388,0.19576293,5.970058,6.1024466,5.970058,11.39002,12.923647,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"263","KAR9",1,"Inc","Dec","Dec","Inc","Dec","Inc",76,1.4011698,118.5,2.0253165,0.35878485,6.5758719,8.3066282,7.93821,11.931636,12.375815,202.53165,0.330367,164.62025,1.345521,0.25459477,6.2328243,7.8976841,6.4933538,12.911798,12.704544,135.86957,0.073187418,256.03262,0.13357674,0.073187418,4.9862175,5.5878372,4.9862175,12.512598,13.146208,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"264","KAR9",2,"Inc","Dec","Dec","Dec","Dec","Dec",76,1.4011698,118.5,2.0253165,0.35878485,6.5758719,8.3066282,7.93821,11.931636,12.375815,202.53165,0.330367,164.62025,1.345521,0.25459477,6.2328243,7.8976841,6.4933538,12.911798,12.704544,135.86957,0.073187418,256.03262,0.13357674,0.073187418,4.9862175,5.5878372,4.9862175,12.512598,13.146208,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"265","KOR1",1,"Dec","Inc","Inc","Dec","Inc","Sta",75,0.097799994,179,0.5865922,0.097799994,5.2760978,7.0674777,5.2760978,11.91839,12.788288,28.101267,1.555361,134.49367,1.803059,0.54702646,6.9976449,8.1903868,8.0426102,10.936717,12.502419,104.47174,0.45130444,583.58698,0.3356826,0.14424886,5.6646991,6.5093155,6.8052907,12.249819,13.970096,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"266","KOR1",2,"Inc","Dec","Dec","Inc","Dec","Dec",75,0.097799994,179,0.5865922,0.097799994,5.2760978,7.0674777,5.2760978,11.91839,12.788288,28.101267,1.555361,134.49367,1.803059,0.54702646,6.9976449,8.1903868,8.0426102,10.936717,12.502419,104.47174,0.45130444,583.58698,0.3356826,0.14424886,5.6646991,6.5093155,6.8052907,12.249819,13.970096,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"267","KOR10",1,"Dec","Inc","Inc","Dec","Inc","Sta",131,0.018244276,175,0.28914285,0.018244276,3.5977488,6.3600712,3.5977488,12.4761,12.765689,85.031647,0.10550951,146.07596,0.41553724,0.06637197,4.8884788,6.7227206,5.3519707,12.043926,12.58503,19.565218,0.25975496,62.989132,0.50326145,0.15996274,5.7680979,6.914258,6.2528896,10.574656,11.743865,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"268","KOR10",2,"Dec","Inc","Inc","Dec","Inc","Dec",131,0.018244276,175,0.28914285,0.018244276,3.5977488,6.3600712,3.5977488,12.4761,12.765689,85.031647,0.10550951,146.07596,0.41553724,0.06637197,4.8884788,6.7227206,5.3519707,12.043926,12.58503,19.565218,0.25975496,62.989132,0.50326145,0.15996274,5.7680979,6.914258,6.2528896,10.574656,11.743865,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"269","KOR11",1,"Inc","Inc","Inc","Dec","Inc","Inc",56,0.12482142,162,0.24074073,0.12482142,5.5200472,6.1768723,5.5200472,11.626254,12.688498,29.49367,0.8340475,345.44302,1.6491866,0.8340475,7.4194379,8.1011848,7.4194379,10.985078,13.44573,139.43478,0.33026087,440.59784,0.51861352,0.20048855,5.9939108,6.9443069,6.4930325,12.5385,13.689035,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"270","KOR11",2,"Inc","Dec","Dec","Inc","Dec","Dec",56,0.12482142,162,0.24074073,0.12482142,5.5200472,6.1768723,5.5200472,11.626254,12.688498,29.49367,0.8340475,345.44302,1.6491866,0.8340475,7.4194379,8.1011848,7.4194379,10.985078,13.44573,139.43478,0.33026087,440.59784,0.51861352,0.20048855,5.9939108,6.9443069,6.4930325,12.5385,13.689035,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"271","KOR12",2,"Inc","Dec","Dec","Inc","Sta","Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.139244,0.22605555,323.67087,0.24438404,0.12010676,5.4815454,6.1918921,6.1139326,11.865541,13.38063,155.73914,0.12688172,1050.4891,0.15745045,0.12688172,5.536418,5.7522683,5.536418,12.649085,14.557914,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"272","KOR13",2,"Inc","Dec","Inc","Dec","Inc","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.708858,0.24991786,252.21519,0.25097615,0.24991786,6.2142835,6.2185092,6.2142835,11.638833,13.131186,12.967392,1.7673199,482.98914,0.11221784,0.66394114,7.1913414,5.413609,8.1703672,10.163341,13.780896,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"273","KOR14",1,"Inc","Inc","Dec","Inc","Inc","Inc",46.098999,0.45046735,137,0.39416063,0.10846222,5.3795705,6.6699071,6.8034339,11.431694,12.520884,99.936707,0.39875481,403.48102,0.58044863,0.37342232,6.615859,7.0569491,6.6814952,12.20544,13.601032,25.108696,0.43610275,310.65216,0.23305809,0.1812501,5.8930326,6.1444397,6.7710266,10.824117,13.339577,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"274","KOR14",2,"Dec","Dec","Sta","Dec","Dec","Dec",46.098999,0.45046735,137,0.39416063,0.10846222,5.3795705,6.6699071,6.8034339,11.431694,12.520884,99.936707,0.39875481,403.48102,0.58044863,0.37342232,6.615859,7.0569491,6.6814952,12.20544,13.601032,25.108696,0.43610275,310.65216,0.23305809,0.1812501,5.8930326,6.1444397,6.7710266,10.824117,13.339577,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Dec","3"
"275","KOR15",1,"Dec","Inc","Inc","Dec","Inc","Inc",66,0.22034849,221.5,0.10835215,0.01580303,3.4543483,5.3785548,6.0883627,11.790557,13.001325,53.924049,0.33148012,94.493675,1.4064431,0.17078854,5.8335819,7.9419665,6.4967175,11.588479,12.149435,189.36412,0.19901223,449.94568,1.3694987,0.088337362,5.1743422,7.9153476,5.9865198,12.844574,13.71003,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"276","KOR15",2,"Inc","Sta","Dec","Inc","Dec","Dec",66,0.22034849,221.5,0.10835215,0.01580303,3.4543483,5.3785548,6.0883627,11.790557,13.001325,53.924049,0.33148012,94.493675,1.4064431,0.17078854,5.8335819,7.9419665,6.4967175,11.588479,12.149435,189.36412,0.19901223,449.94568,1.3694987,0.088337362,5.1743422,7.9153476,5.9865198,12.844574,13.71003,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","3"
"277","KOR16",1,"Inc","Inc","Dec","Sta","Dec","Inc",26,0.64911544,272,0.19117647,0.34142306,6.5262718,5.9463511,7.1687584,10.858999,13.206704,28.357595,0.012989622,479.55698,0.22437376,0.012989622,3.2587762,6.1064653,3.2587762,10.945797,13.773766,100.04348,0.16404702,392.55435,1.1213734,0.14136338,5.6444936,7.715457,5.7933097,12.206508,13.573578,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","4"
"278","KOR16",2,"Dec","Inc","Inc","Inc","Inc","Dec",26,0.64911544,272,0.19117647,0.34142306,6.5262718,5.9463511,7.1687584,10.858999,13.206704,28.357595,0.012989622,479.55698,0.22437376,0.012989622,3.2587762,6.1064653,3.2587762,10.945797,13.773766,100.04348,0.16404702,392.55435,1.1213734,0.14136338,5.6444936,7.715457,5.7933097,12.206508,13.573578,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"279","KOR17",1,"Inc","Inc","Inc","Dec","Inc","Inc",46,0.25233707,71,0.94366193,0.21195652,6.0495338,7.5429153,6.223917,11.429543,11.863583,34.873417,3.7064652,200.50632,4.087153,1.8428931,8.2122393,9.0087509,8.9109812,11.152627,12.901749,50.489132,0.084477447,305.86957,0.10298508,0.084477447,5.1296668,5.327755,5.1296668,11.52266,13.324061,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"280","KOR17",2,"Inc","Dec","Dec","Inc","Dec","Dec",46,0.25233707,71,0.94366193,0.21195652,6.0495338,7.5429153,6.223917,11.429543,11.863583,34.873417,3.7064652,200.50632,4.087153,1.8428931,8.2122393,9.0087509,8.9109812,11.152627,12.901749,50.489132,0.084477447,305.86957,0.10298508,0.084477447,5.1296668,5.327755,5.1296668,11.52266,13.324061,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"281","KOR18",2,"Inc","Dec","Inc","Dec","Inc","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.126587,0.093357541,243.22784,0.54146761,0.090830825,5.2021761,6.987431,5.2296124,11.777235,13.094901,22.478262,1.561283,321.68478,0.30029395,0.76334906,7.330863,6.3979115,8.0464106,10.713451,13.374475,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
