HHID_panel,year,income,DSR,loanamount,DIR,caste,assets,jatis,DAR,ISR,std_assets,std_income,std_DSR,std_DAR,std_loanamount,std_ISR,std_DIR
MANAM33,2020,19.565218,17990.637,453.60001,23.183998,Dalits,161.73914,SC,280.4516,124.67865,-.44951296,-.79418039,.21520577,.59754652,1.711473,.31088671,1.1301831
MANAM34,2010,83,2481.7634,365,4.3975902,Upper,347.5,Naidu,105.03597,10.711491,.078213364,-.13152704,-.10833915,.081331685,1.2226838,-.078212373,.044246737
MANAM34,2020,195.65218,277.77777,10.9,.055711105,Upper,635.32611,Naidu,1.7156544,0,.8958959,1.0452617,-.15431853,-.22272038,-.73081791,-.11478283,-.20673282
MANAM35,2016,36.455696,4990.9722,33,.90520835,Dalits,192.59492,SC,17.134407,3.0347221,-.36185503,-.61773884,-.055992227,-.17734593,-.60889643,-.10442189,-.15762818
MANAM35,2020,37.695652,5760.7065,96.199997,2.5520184,Dalits,198.42392,SC,48.482056,35.81049,-.34529552,-.60478598,-.039934088,-.085095748,-.26023421,.0074789557,-.062435366
MANAM36,2010,64,2562.5,20,.3125,Middle,381.5,Vanniyar,5.2424641,3.7500002,.17480364,-.33000511,-.10665482,-.21234165,-.68061495,-.10197984,-.1918893
MANAM36,2016,316.45569,932,525.20001,1.6596321,Middle,499.3671,Vanniyar,105.17313,9.3199997,.50965118,2.3072011,-.1406702,.08173532,2.1064765,-.082963109,-.11401919
MANAM36,2020,82.608696,54676.281,548.79999,6.6433687,Middle,1800,Vanniyar,30.488888,120.50292,4.2046075,-.13561468,.98053885,-.13804622,2.2366729,.29663023,.17406254
MANAM37,2010,84,2325.5569,29,.34523809,Dalits,154.5,SC,18.770227,7.8832664,-.47007856,-.12108082,-.11159792,-.17253202,-.63096368,-.087868311,-.1899969
MANAM37,2016,94.746834,3988.0662,145.60001,1.5367268,Dalits,181.4557,SC,80.239967,6.2257848,-.39350036,-.0088170879,-.076914772,.0083617512,.012296163,-.093527175,-.12112365
MANAM37,2020,171.16304,2421.4353,146.39999,.8553248,Dalits,365.43478,SC,40.061867,6.1370773,.12916413,.78944302,-.10959771,-.10987476,.016709542,-.093830034,-.16051166
MANAM38,2010,25,2698.0002,2380,95.199997,Dalits,116,SC,2051.7241,26.980001,-.57945287,-.73740751,-.10382803,5.8100653,12.339051,-.022669509,5.2930222
MANAM38,2016,159.49367,2246.6892,84.199997,.5279206,Dalits,72.088608,SC,116.8007,0,-.70420033,.66754222,-.11324324,.11595306,-.32643589,-.11478283,-.17943706
MANAM38,2020,105.43478,958.79211,79.900002,.75781447,Dalits,206.95651,SC,38.607143,6.817018,-.32105535,.10283154,-.14011125,-.11415574,-.35015813,-.091508627,-.16614819
MANAM39,2010,96,10381.982,215,2.2395833,Middle,150.5,Asarai,142.85715,18.53944,-.48144212,.004273755,.056474615,.19263221,.39516258,-.051486712,-.080495477
MANAM39,2016,99.873421,2977.5186,148.7,1.4888846,Middle,264.11395,Asarai,56.301464,9.7198,-.15867729,.044736341,-.097996742,-.062084716,.029398216,-.08159814,-.12388914
MANAM39,2020,71.08696,8407.6816,157.5,2.2155962,Middle,249.34782,Asarai,63.164776,47.94236,-.20062625,-.25597322,.015286905,-.041887295,.077946141,.048898779,-.081882037
MANAM4,2010,120,518.04169,51.5,.42916667,Middle,318.5,Vanniyar,16.169544,2.2637498,-.0041724718,.25498292,-.14930616,-.18018533,-.50683546,-.10705409,-.18514545
MANAM4,2016,64.810127,7888.9727,123.4,1.9040234,Middle,1272.1519,Vanniyar,9.7000999,32.837357,2.7050483,-.32154235,.0044656377,-.19922368,-.110177,-.0026717172,-.099892303
MANAM4,2020,29.347826,7171.627,108.6,3.7004442,Middle,312.77173,Vanniyar,34.721806,71.71627,-.020445865,-.69198918,-.010499573,-.12558955,-.19182576,.13006608,.0039486592
MANAM40,2010,120,8998.334,310,2.583333,Upper,577.5,Rediyar,53.679649,29.15,.73161823,.25498292,.027609048,-.06980022,.91925931,-.015260846,-.060625244
MANAM40,2020,115.30435,3443.5188,154.89999,1.3434011,Middle,1092.6631,Vanniyar,14.176373,34.435188,2.1951404,.20593116,-.088275082,-.18605086,.06360241,.0027834934,-.13229872
MANAM41,2010,144,3333.2061,85,.59027779,Dalits,244,SC,34.836067,12.966903,-.21581884,.50569206,-.090576418,-.1252533,-.32202244,-.070512101,-.17583254
MANAM41,2016,195.94937,2635.0144,193,.98494828,Dalits,441.83542,SC,43.681423,0,.34620997,1.0483663,-.10514203,-.0992231,.27379283,-.11478283,-.15301886
MANAM41,2020,103.36956,3626.2424,101.1,.97804421,Dalits,1031.0869,SC,9.8051872,25.073719,2.0202091,.081257761,-.084463112,-.19891442,-.23320183,-.029177813,-.15341794
MANAM42,2010,81,3308.7292,42,.51851851,Dalits,148,SC,28.37838,.95649904,-.48854434,-.15241946,-.091087051,-.14425705,-.55924517,-.11151722,-.17998053
MANAM42,2016,38.987339,8857.2773,91.800003,2.3546107,Dalits,239.24051,SC,38.371429,29.559692,-.22934003,-.59129274,.024666335,-.1148494,-.28450811,-.0138621,-.073846392
MANAM42,2020,64.586952,686.77679,128.39999,1.9880176,Dalits,416.68478,SC,30.814659,1.0097612,.27475977,-.3238737,-.14578602,-.13708754,-.082593001,-.11133537,-.095037073
MANAM43,2010,84,1547.619,28,.33333337,Dalits,222,SC,12.612613,0,-.27831843,-.12108082,-.1278272,-.19065271,-.63648045,-.11478283,-.19068505
MANAM43,2016,32.658226,2107.4956,32.700001,1.0012791,Dalits,101.77216,SC,32.130596,1.8278149,-.61987263,-.657408,-.11614709,-.133215,-.61055148,-.10854243,-.15207486
MANAM43,2020,112.5,2119.7463,119.5,1.0622222,Dalits,245.65218,SC,48.646019,5.0268335,-.21112518,.17663629,-.11589152,-.084613234,-.13169256,-.097620554,-.14855209
MANAM44,2016,219.49367,1901.2539,253,1.1526529,Dalits,147.59494,SC,171.41508,16.749142,-.48969507,1.2943151,-.12044969,.27667281,.6048013,-.05759903,-.14332481
MANAM44,2020,30.543478,4401.5132,71.099998,2.3278291,Dalits,289.94565,SC,24.521837,23.147444,-.085292265,-.67949915,-.068289474,-.15560612,-.39870605,-.035754371,-.075394481
MANAM45,2010,229,163.53712,31,.13537118,Dalits,152.5,SC,20.327869,.32532752,-.47576034,1.3936203,-.1567018,-.16794817,-.61993003,-.11367212,-.20212813
MANAM45,2016,453.03796,792.83447,88.599998,.19556861,Dalits,93.417725,SC,94.842819,.25032803,-.64360666,3.733969,-.14357345,.051335171,-.30216193,-.11392818,-.19864845
MANAM45,2020,71.711952,2585.1328,105.6,1.4725578,Dalits,467.01086,SC,22.611895,12.748894,.41773069,-.24944441,-.10618266,-.16122672,-.2083762,-.071256407,-.1248329
MANAM46,2016,37.721519,2285.7075,34.799999,.92255038,Dalits,201.20253,SC,17.296005,0,-.33740178,-.60451579,-.11242925,-.17687038,-.59896618,-.11478283,-.15662573
MANAM46,2020,1.7391305,3906.2495,.80000001,.45999995,Dalits,108.69566,SC,.73599994,0,-.60020369,-.9803955,-.078621626,-.22560333,-.78653765,-.11478283,-.18336315
MANAM47,2010,83,481.92767,8,.096385539,Dalits,182.5,SC,4.3835616,0,-.39053363,-.13152704,-.15005957,-.21486925,-.74681664,-.11478283,-.20438166
MANAM47,2016,143.35443,5228.3315,254.5,1.7753202,Dalits,385.31644,SC,66.049614,11.587008,.18564573,.49894831,-.051040452,-.033397764,.61307651,-.075223245,-.10733191
MANAM47,2020,69.565216,4994.3677,407.5,5.8578124,Dalits,237.66304,SC,171.46124,18.663778,-.23382145,-.27186966,-.055921391,.27680862,1.4571481,-.051062204,.12865396
MANAM48,2010,87,2215.6934,47.5,.545977,Dalits,134,SC,35.447762,8.1525002,-.52831686,-.089742176,-.11388988,-.1234532,-.52890271,-.08694911,-.17839332
MANAM48,2016,128.98735,7085.8315,373.39999,2.8948574,Dalits,191.89874,SC,194.58179,25.722441,-.36383283,.3488667,-.012289431,.34484801,1.269025,-.02696299,-.042617775
MANAM48,2020,14.130435,42872.23,183.2,12.964923,Dalits,188.04347,SC,97.424278,132.96713,-.37478521,-.85095328,.73428369,.058931913,.21972808,.3391847,.53947598
MANAM49,2010,62,2087.4194,25,.40322581,Dalits,167.5,SC,14.925373,6.3580647,-.43314698,-.35089755,-.11656592,-.1838467,-.65303087,-.093075551,-.18664496
MANAM49,2016,26.962025,8108.1831,113.9,4.2244601,Dalits,188.10127,SC,60.55249,0,-.374621,-.71691173,.0090387892,-.049574755,-.16258667,-.11478283,.034239065
MANAM49,2020,37.5,1067.5004,23.299999,.6213333,Dalits,130.43478,SC,17.863333,7.5183415,-.53844523,-.60682982,-.13784339,-.17520083,-.66240948,-.089114211,-.1740374
MANAM5,2010,206,1650.4855,47,.22815534,Dalits,194.5,SC,24.164524,2.4271843,-.35644293,1.1533574,-.12568121,-.15665762,-.53166109,-.1064961,-.1967648
MANAM5,2016,150.37975,2427.5125,134.8,.89639735,Dalits,261.01266,SC,51.645004,6.2868876,-.16748771,.57233626,-.10947093,-.07578779,-.047285378,-.093318559,-.15813749
MANAM5,2020,126.6087,2186.1431,98.5,.77798766,Dalits,328.96738,SC,29.942179,8.8153391,.025564203,.32401878,-.11450636,-.13965508,-.24754553,-.084686093,-.16498208
MANAM50,2010,120,4250,60,.5,Upper,471.5,Naidu,12.725345,6.666667,.43048382,.25498292,-.07145033,-.19032095,-.45994261,-.092021942,-.18105099
MANAM50,2016,56.962025,2272.3867,192.89999,3.3864663,Upper,851.26581,Naidu,22.660372,17.221077,1.509357,-.40352532,-.11270715,-.16108406,.2732411,-.055987779,-.014200637
MANAM50,2020,190.21739,0,217.3,1.1423771,Upper,1016.6304,Naidu,21.374533,0,1.9791398,.98848885,-.1601135,-.16486804,.40785128,-.11478283,-.14391878
MANAM51,2010,124,8844.3018,160,1.2903225,Upper,760.5,Rediyar,21.03879,17.354202,1.2515013,.29676777,.024395639,-.16585606,.091738164,-.055533271,-.13536689
MANAM51,2016,126.07595,5330.2534,282.29999,2.2391264,Upper,125.37975,Rediyar,225.15594,11.862934,-.55280602,.31845358,-.048914168,.43482193,.76644367,-.074281193,-.080521889
MANAM51,2020,164.21739,2211.8933,168.39999,1.0254699,Upper,400.48914,Rediyar,42.04858,12.104146,.22874971,.7168873,-.11396915,-.10402825,.13807932,-.073457666,-.15067653
MANAM52,2020,117.82609,878.22888,143.39999,1.2170479,Dalits,335.21738,SC,42.77821,6.9926195,.043319769,.23227376,-.14179195,-.10188109,.00015911774,-.090909101,-.13960248
MANAM53,2020,1.7391305,92566.016,81.199997,46.689995,Middle,719.56525,Vanniyar,11.284592,270.09335,1.1352102,-.9803955,1.7709916,-.19456083,-.34298632,.80735195,2.4889324
MANAM54,2020,146.00002,1079.3167,54.799999,.37534246,Dalits,420.54346,SC,13.030759,6.5115094,.28572184,.52658463,-.13759688,-.18942218,-.48863003,-.092551671,-.18825674
MANAM55,2020,46.739132,6511.627,112.3,2.4026976,Dalits,217.55434,SC,51.619293,24.418602,-.29094809,-.51031584,-.024268443,-.075863458,-.17141356,-.031414468,-.07106676
MANAM56,2020,63.478264,3749.9995,135.3,2.1314383,Dalits,333.15216,SC,40.612076,21.061642,.037452716,-.33545527,-.0818813,-.1082556,-.044526976,-.04287558,-.08674673
MANAM57,2020,271.73914,260,20.299999,.074703999,Middle,365.48914,Vanniyar,5.5542002,1.1999999,.12931854,1.8400825,-.1546894,-.21142428,-.67895991,-.11068588,-.20563495
MANAM59,2020,62.309784,5113.3047,86.800003,1.3930397,Dalits,326.90216,SC,26.552286,18.795994,.019697148,-.34766147,-.053440135,-.14963089,-.31209216,-.050610803,-.12942939
MANAM6,2016,122.1519,2530.8135,63.299999,.51820725,Upper,219.87341,Naidu,28.789291,3.4108558,-.28435984,.27746212,-.10731587,-.14304781,-.44173715,-.10313772,-.17999853
MANAM6,2020,103.26087,6845.6221,788.09998,7.6321259,Upper,643.47827,Naidu,122.47499,0,.91905534,.080122381,-.017300662,.1326514,3.5568449,-.11478283,.23121701
MANAM60,2020,65.217392,1953.5,16.299999,.24993332,Middle,477.71738,Padayachi,3.4120588,0,.4481467,-.31728798,-.11935974,-.21772818,-.7010271,-.11478283,-.19550593
MANAM61,2020,54.836956,5178.853,85.300003,1.5555205,Middle,429.78259,Vanniyar,19.847244,14.007805,.31196922,-.42572424,-.05207267,-.16936256,-.32036737,-.066958323,-.12003729
MANAM63,2020,151.14131,3112.1101,142.3,.94150305,Dalits,585.40759,SC,24.30785,13.318008,.75408286,.58029175,-.095188901,-.15623584,-.0059093204,-.069313377,-.15553018
MANAM64,2020,176.08696,1895.3409,326,1.8513579,Upper,554.45654,Naidu,58.79631,.0074629048,.66615433,.84087932,-.12057304,-.054742858,1.0075283,-.11475736,-.1029366
MANAM65,2020,53.91304,2285.03,98.5,1.8270164,Middle,336.84781,Vanniyar,29.241693,14.148313,.04795165,-.43537566,-.11244338,-.14171648,-.24754553,-.06647861,-.10434365
MANAM7,2016,75.569618,4278.8457,45,.5954774,Dalits,137.02531,SC,32.840649,10.376806,-.51972222,-.2091464,-.070848554,-.13112544,-.54269475,-.079355031,-.17553197
MANAM7,2020,40.217392,2745.2295,86.900002,2.1607568,Dalits,71.63044,SC,121.31714,12.098419,-.70550191,-.57844335,-.10284273,.12924406,-.31154048,-.073477216,-.085051991
MANAM8,2010,200,2878.8789,140,.69999999,Dalits,322,SC,43.47826,3.5,.005770646,1.0906801,-.10005455,-.099820971,-.018597996,-.10283337,-.16949011
MANAM8,2016,31.518988,9222.0908,55.700001,1.7671887,Dalits,230.88606,SC,24.124454,12.55265,-.25307411,-.66930872,.032277048,-.15677555,-.4836649,-.071926408,-.10780195
MANAM8,2020,121.32609,2370.147,109.2,.90005374,Dalits,359.40216,SC,30.383789,9.605751,.1120261,.26883551,-.11066768,-.13835551,-.18851569,-.081987523,-.15792613
MANAM9,2010,168,814.28577,33.5,.19940476,Dalits,167,SC,20.059881,2.1904762,-.43456742,.75640118,-.14312594,-.16873682,-.60613805,-.10730426,-.19842669
MANAM9,2016,93.037971,6633.6279,267.70001,2.8773201,Dalits,496.83545,SC,53.88102,4.4244905,.50245905,-.02666823,-.021723267,-.069207624,.68589842,-.099677034,-.043631509
MANAM9,2020,68.478264,1161.1504,33.099998,.48336503,Dalits,810.32611,SC,4.084775,0,1.3930519,-.2832242,-.13588968,-.21574852,-.60834473,-.11478283,-.18201256
NAT1,2010,31,11350.471,44,1.4193549,Dalits,62,SC,70.967743,35.13129,-.73286098,-.67473018,.07667914,-.018924644,-.54821151,.0051600789,-.12790826
NAT1,2016,54.303799,7737.6543,129.7,2.3884149,Dalits,170.44302,SC,76.09581,68.706078,-.42478618,-.43129373,.0013088456,-.0038337172,-.075421132,.11978889,-.071892366
NAT1,2020,34.72826,1951.2291,33.700001,.97039121,Dalits,709.78259,SC,4.7479329,.10328639,1.1074187,-.63578397,-.11940711,-.21379696,-.60503465,-.1144302,-.15386032
NAT10,2010,23,2610.126,52,2.2608695,Dalits,247,SC,21.052631,0,-.20729616,-.75829989,-.10566126,-.16581534,-.50407708,-.11478283,-.079265043
NAT10,2016,13.436708,10812.475,80.300003,5.9761662,Dalits,115.69621,SC,69.405907,11.5228,-.58031589,-.85820013,.065455511,-.023520831,-.34795141,-.075442456,.13549532
NAT10,2020,40.597824,0,56,1.3793843,Dalits,95.434784,SC,58.67881,0,-.63787639,-.57446927,-.1601135,-.055088639,-.48200986,-.11478283,-.13021873
NAT11,2010,85.599998,116.82243,85,.99299067,Dalits,281,SC,30.249109,1.1682243,-.11070587,-.10436689,-.15767637,-.13875185,-.32202244,-.11079436,-.15255398
NAT11,2016,31.518988,24800.422,468.39999,14.860883,Dalits,216.32909,SC,216.52196,95.254875,-.29442888,-.66930872,.35727099,.40941375,1.7931217,.21043003,.64907074
NAT11,2020,36.739128,4729.2822,55.400002,1.5079291,Dalits,117.3913,SC,47.192593,10.830101,-.57550031,-.61477804,-.06145158,-.088890396,-.48531991,-.077807426,-.12278828
NAT12,2010,98.599998,948.27594,15,.15212981,Upper,207.5,Rediyar,7.2289152,1.3691684,-.31951135,.031433895,-.14033064,-.20649591,-.70819896,-.11010831,-.2011594
NAT12,2016,192.83543,1063.4469,277.10001,1.4369767,Upper,935.94177,Rediyar,29.606543,5.8641133,1.7499121,1.0158374,-.13792795,-.14064279,.73775637,-.094761968,-.12688965
NAT12,2020,122.06522,2581.9697,264.5,2.1668744,Upper,986.41302,Rediyar,26.814327,13.456464,1.8932955,.27655667,-.10624865,-.14885975,.6682446,-.068840675,-.084698372
NAT13,2010,15,3814.002,35,2.3333333,Dalits,169,SC,20.710058,0,-.42888564,-.84186965,-.080546089,-.16682346,-.59786284,-.11478283,-.075076319
NAT13,2016,13.948101,2722.5703,19,1.3621926,Dalits,32.658226,SC,58.178299,0,-.81621772,-.85285801,-.10331545,-.056561548,-.68613172,-.11478283,-.13121249
NAT13,2020,5.3804345,2779.5117,23.299999,4.3305049,Dalits,83.315216,SC,27.96608,10.611839,-.67230678,-.94235766,-.10212754,-.14547037,-.66240948,-.078552596,.040368915
NAT14,2010,58.400002,0,52,.89041102,Dalits,127,SC,40.944881,0,-.54820305,-.38850391,-.1601135,-.10727622,-.50407708,-.11478283,-.15848352
NAT14,2016,98.734177,2152.4089,66.5,.67352563,Dalits,9.7468348,SC,682.27277,0,-.88130653,.032835551,-.11521012,1.7800299,-.42408338,-.11478283,-.17102045
NAT14,2020,81.521736,0,8.6000004,.10549334,Dalits,200.86957,SC,4.2813854,0,-.33834767,-.1469693,-.1601135,-.21516992,-.74350655,-.11478283,-.20385519
NAT15,2010,118.8,0,96,.80808085,Dalits,277,SC,34.65704,0,-.12206944,.24244748,-.1601135,-.12578015,-.26133755,-.11478283,-.16324256
NAT15,2016,82.025322,1222.2509,60.900002,.74245369,Dalits,234.11392,SC,26.012978,4.4481559,-.2439041,-.14170873,-.134615,-.15121798,-.45497748,-.09959624,-.1670361
NAT15,2020,15.923913,7783.2344,57,3.5795221,Dalits,176.90218,SC,32.221199,17.064846,-.40643644,-.83221823,.0022597336,-.13294837,-.47649303,-.056521174,-.0030411654
NAT16,2010,112.8,2127.6594,140,1.2411348,Dalits,282,SC,49.64539,7.978723,-.10786498,.17977019,-.11572643,-.081672281,-.018597996,-.087542407,-.13821016
NAT16,2016,61.398735,2551.8618,65,1.0586537,Dalits,160.56963,SC,40.480881,0,-.45283541,-.35717848,-.10687676,-.10864168,-.43235859,-.11478283,-.14875837
NAT16,2020,96.065216,4080.6016,88.599998,.92229009,Dalits,392.77176,SC,22.557631,9.9413252,.20682548,.0049550156,-.074984305,-.16138642,-.30216193,-.080841824,-.15664077
NAT17,2010,36.200001,3864.6404,60,1.6574585,Middle,249.5,Vanniyar,24.048096,16.546961,-.20019394,-.62040985,-.079489671,-.15700026,-.45994261,-.058289301,-.11414483
NAT17,2016,28.481012,3305.5554,56.900002,1.9978223,Middle,329.24051,Vanniyar,17.2822,9.7222223,.026340142,-.70104408,-.091153257,-.176911,-.4770447,-.08158987,-.094470322
NAT17,2020,72.88044,1671.3854,195.60001,2.6838477,Middle,209.89131,Vanniyar,93.191093,0,-.31271788,-.23723814,-.12524518,.046474453,.28813654,-.11478283,-.054815058
NAT18,2010,64,7107.3877,80,1.25,Dalits,280,SC,28.57143,16.942987,-.11354677,-.33000511,-.011839728,-.14368893,-.34960645,-.056937214,-.13769771
NAT18,2016,30.000002,2567.3584,28.5,.94999993,Dalits,164.05064,SC,17.372684,20.804386,-.44294623,-.68517637,-.10655347,-.17664471,-.63372207,-.043753885,-.15503903
NAT18,2020,236.41304,11.494253,57.900002,.24491036,Dalits,347.82608,SC,16.646252,0,.079139717,1.4710585,-.15987371,-.17878248,-.4715279,-.11478283,-.19579628
NAT19,2010,151.60001,1449.1881,145,.95646441,Middle,269,Vanniyar,53.903347,14.491881,-.14479657,.58508337,-.12988065,-.069141917,.0089860437,-.06530562,-.15466535
NAT19,2016,37.468353,10641.992,66.400002,1.7721622,Middle,302.21518,Vanniyar,21.9711,13.000001,-.050435867,-.60716039,.061898921,-.16311246,-.42463505,-.070399098,-.10751446
NAT19,2020,53.326088,14991.092,279.89999,5.2488379,Middle,430.43478,Vanniyar,65.027275,45.391262,.31382203,-.4415071,.15262949,-.036406312,.75320339,.040188991,.093452573
NAT2,2010,18.5,121.62162,18.200001,.9837839,Dalits,111,SC,16.396397,1.2162162,-.59365731,-.80530787,-.15757625,-.17951775,-.6905452,-.11063051,-.15308616
NAT2,2016,7.2151895,25618.543,133,18.433334,Dalits,297.21518,SC,44.748722,41.978027,-.064640321,-.92319143,.37433857,-.09608224,-.05721565,.028535753,.85557401
NAT2,2020,70.304352,2738.0261,60.900002,.86623377,Dalits,243.96739,SC,24.962353,10.772614,-.21591148,-.2641485,-.10299301,-.15430976,-.45497748,-.07800369,-.15988107
NAT20,2010,74,907.93018,116,1.5675676,Middle,299.5,Vanniyar,38.731216,9.0793018,-.058149397,-.22554296,-.14117233,-.11379062,-.15100138,-.083784886,-.11934092
NAT20,2016,15.759494,32709.42,307,19.480322,Middle,389.68356,Vanniyar,78.781876,226.72491,.19805226,-.8339358,.52226788,.0040708641,.90270889,.65928626,.91609442
NAT20,2020,85.570648,514.4491,166.10001,1.9410862,Middle,439.23914,Vanniyar,37.815392,1.3337567,.33883423,-.10467349,-.1493811,-.11648571,.12539072,-.11022921,-.097749911
NAT21,2016,79.873413,0,.001,0,Dalits,194.3038,SC,0,0,-.35700032,-.16418803,-.1601135,-.22776923,-.79094559,-.11478283,-.20995316
NAT21,2020,111.25,3442.7905,219.89999,1.9766291,Dalits,295.21741,SC,74.48748,1.7405149,-.070315778,.16357853,-.088290274,-.008566726,.42219493,-.10884049,-.095695376
NAT22,2016,43.101265,1879.7611,129.7,3.0091925,Middle,323.22784,Vanniyar,40.126495,3.3276665,.0092588179,-.54831779,-.12089807,-.10968458,-.075421132,-.10342174,-.036008708
NAT22,2020,73.695656,2697.6895,201.89999,2.7396457,Middle,543.09784,Vanniyar,37.175621,8.2798738,.63388544,-.22872221,-.10383451,-.11836844,.32289237,-.086514242,-.051589686
NAT23,2016,37.341774,2289.1526,26.700001,.71501696,Dalits,139.74684,SC,19.105978,8.6881351,-.51199067,-.60848266,-.11235738,-.17154397,-.64365232,-.08512038,-.16862206
NAT23,2020,112.93478,543.31085,41.799999,.37012511,Dalits,115.76087,SC,36.108921,.74590945,-.58013219,.18117814,-.14877899,-.12150753,-.56034851,-.1122362,-.18855833
NAT24,2010,72.400002,260.63535,22,.3038674,Middle,309.5,Vanniyar,7.1082392,2.6063535,-.029740488,-.24225689,-.15467615,-.20685104,-.66958129,-.1058844,-.19238831
NAT24,2016,20.569622,20500.645,145.60001,7.0784001,Middle,213.16455,Vanniyar,68.304047,6.5723076,-.30341899,-.78368819,.26756936,-.026763396,.012296163,-.092344098,.19920926
NAT24,2020,42.06522,3486.6089,154.8,3.6799996,Middle,178.69565,Vanniyar,86.627739,0,-.40134138,-.55914056,-.08737614,.027159749,.063050777,-.11478283,.0027668702
NAT25,2010,42,2652.3811,69,1.6428572,Dalits,241,SC,28.630707,2.7142856,-.22434151,-.55982184,-.10477974,-.1435145,-.41029134,-.1055159,-.11498885
NAT25,2016,16.835443,26360.152,199.3,11.83812,Dalits,155.44302,SC,128.21417,191.98459,-.46739954,-.82269621,.38980997,.14954072,.30854872,.54067814,.47434187
