HHID_panel,tempo,de_assets1,de_assets2,di_assets,de_DAR1,de_DAR2,di_DAR,de_DSR1,de_DSR2,di_DSR,de_income1,de_income2,di_income,de_ISR1,de_ISR2,di_ISR,de_expenses1,de_expenses2,di_expenses,cat_assets_b,cat_DAR_b,cat_DSR_b,cat_income_b,cat_ISR_b,cat_expenses_b
SEM39,2,1.3480248,260.22733,406.15231,46.308975,-46.878178,-.2850368,770.21246,41.001053,.54568839,-22.189129,-40.836285,-10.803523,271.397,287.24319,1.3178272,79.598885,-20.025375,-11077.328,Inc,Dec,Inc,Dec,Inc,Dec
SEM40,1,337.18527,-30.170828,313.58231,-32.988831,-92.396111,-.095774025,1456.5305,-99.794563,2.2774839,-65.477562,567.87439,-21.607594,1319.4442,-100,.86363631,-30.834534,-24.246574,-10298.734,Inc,Dec,Inc,Dec,Inc,Dec
SEM40,2,337.18527,-30.170828,-122.66925,-32.988831,-92.396111,-.17975529,1456.5305,-99.794563,-2.4288476,-65.477562,567.87439,64.694557,1319.4442,-100,-.92909086,-30.834534,-24.246574,-5601.2656,Dec,Dec,Dec,Inc,Dec,Dec
SEM41,1,285.57629,-19.137949,325.55698,-20.267771,28.034842,-.06222561,-71.903069,866.74158,-.13384452,-20.386412,-57.36462,-11.620255,.052301254,866.74158,.052301254,88.185654,57.876785,26455.695,Inc,Dec,Dec,Dec,Sta,Inc
SEM41,2,285.57629,-19.137949,-84.122192,-20.267771,28.034842,.06862703,-71.903069,866.74158,.45331672,-20.386412,-57.36462,-26.031919,.052301254,866.74158,.45331672,88.185654,57.876785,32674.742,Dec,Inc,Inc,Dec,Inc,Inc
SEM42,1,-11.171109,203.98767,-31.949371,-52.492935,-56.502354,-.55062521,-32.120075,-80.557365,-.47394657,-44.319622,134.72107,-37.228481,-48.626431,-87.528938,-.28014347,13.214751,-19.510212,6131.6445,Dec,Dec,Dec,Dec,Dec,Inc
SEM42,2,-11.171109,203.98767,518.23193,-52.492935,-56.502354,-.28156585,-32.120075,-80.557365,-.80686229,-44.319622,134.72107,63.011089,-48.626431,-87.528938,-.25905949,13.214751,-19.510212,-10249.035,Inc,Dec,Dec,Inc,Dec,Dec
SEM43,1,178.08656,-6.6585107,628.64557,-50.143993,-68.189278,-.59661406,-88.358139,78.519699,-.61447966,19.047619,10.315216,32,-36.736374,-100,-.047013812,-81.762428,70.148964,-153222.78,Inc,Dec,Dec,Inc,Dec,Dec
SEM43,2,178.08656,-6.6585107,-65.362976,-50.143993,-68.189278,-.40449038,-88.358139,78.519699,.063571416,19.047619,10.315216,20.630432,-36.736374,-100,-.080962382,-81.762428,70.148964,23974.961,Sta,Dec,Inc,Inc,Dec,Inc
SEM44,1,-76.551781,1098.6833,-127.07595,1237.2253,-86.312645,3.353924,-24.217903,-93.126022,-.1391924,97.468353,83.848938,38.987343,81.86982,-89.006752,.12260005,-12.333219,170.17497,-3650.6328,Dec,Inc,Dec,Inc,Inc,Dec
SEM44,2,-76.551781,1098.6833,427.65204,1237.2253,-86.312645,-3.1288407,-24.217903,-93.126022,-.40561748,97.468353,83.848938,66.230049,81.86982,-89.006752,-.24240993,-12.333219,170.17497,44159.328,Inc,Dec,Dec,Inc,Dec,Inc
SEM45,1,21.344387,374.22018,34.044296,83.774445,-58.759293,.42018533,-85.516594,116.06281,-.77283561,243.21883,-49.849102,170.25317,-96.40564,1038.7159,-.14874013,204.72195,-38.378315,72881.016,Inc,Inc,Dec,Inc,Dec,Inc
SEM45,2,21.344387,374.22018,724.2818,83.774445,-58.759293,-.54161537,-85.516594,116.06281,.15191491,243.21883,-49.849102,-119.76405,-96.40564,1038.7159,.057602823,204.72195,-38.378315,-41633.188,Inc,Dec,Inc,Dec,Inc,Dec
SEM46,1,222.05394,-52.193333,451.87976,-20.283295,61.229931,-.051829547,-66.287804,-78.447319,-.40097272,46.329113,-21.558601,34.746834,-58.262138,-41.856117,-.10551687,40.177029,-1.823696,16834.176,Inc,Dec,Dec,Inc,Dec,Inc
SEM46,2,222.05394,-52.193333,-342.06454,-20.283295,61.229931,.12472457,-66.287804,-78.447319,-.15997289,46.329113,-21.558601,-23.659882,-58.262138,-41.856117,-.031639133,40.177029,-1.823696,-1071.1328,Dec,Inc,Dec,Dec,Dec,Sta
SEM47,1,-54.085155,240.89572,-89.240509,-34.304615,379.07675,-.25364625,-66.041916,1721.2667,-.59078968,6.4942236,-38.759693,2.9873428,-31.994411,3752.0068,-.067572877,65.963425,-42.549355,22559.492,Dec,Dec,Dec,Sta,Dec,Inc
SEM47,2,-54.085155,240.89572,182.50137,-34.304615,379.07675,1.8413566,-66.041916,1721.2667,5.2288303,6.4942236,-38.759693,-18.987343,-31.994411,3752.0068,5.3889794,65.963425,-42.549355,-24150.797,Inc,Inc,Inc,Dec,Inc,Dec
SEM48,1,-50.22736,196.95424,-181.06963,144.12376,-21.981297,.29184562,-80.943558,100.80687,-.24482998,236.58687,-25.656879,196.3671,-63.9212,-70.566231,-.033808924,-41.237358,-59.66494,-48412.656,Dec,Inc,Dec,Inc,Dec,Dec
SEM48,2,-50.22736,196.95424,353.39575,144.12376,-21.981297,-.10866281,-80.943558,100.80687,.058105104,236.58687,-25.656879,-71.67688,-63.9212,-70.566231,-.0134659,-41.237358,-59.66494,-41161.258,Inc,Dec,Inc,Dec,Dec,Dec
SEM49,1,97.035316,33.304684,147.49368,76.920815,-43.332054,.28845304,1714.6919,496.01965,.28419429,-67.944206,-40.660522,-73.379745,-100,.63894552,-.016574074,91.893356,-48.277397,51827.852,Inc,Inc,Inc,Dec,Dec,Inc
SEM49,2,97.035316,33.304684,99.745422,76.920815,-43.332054,-.28748783,1714.6919,496.01965,1.4918703,-67.944206,-40.660522,-14.076777,-100,.63894552,.63894552,91.893356,-48.277397,-52249.59,Inc,Dec,Inc,Dec,Sta,Dec
SEM5,1,180.87943,107.01571,85.917725,175.91911,-12.894251,.59256965,856.72949,76.619102,1.2046136,-35.17453,-42.076153,-23.215191,1613.6334,509.39386,.26404911,26.050421,-6.7028971,12400,Inc,Inc,Inc,Dec,Inc,Inc
SEM5,2,180.87943,107.01571,142.77792,175.91911,-12.894251,-.11984068,856.72949,76.619102,1.0306952,-35.17453,-42.076153,-18.002201,1613.6334,509.39386,1.4284054,26.050421,-6.7028971,-4021.7383,Inc,Dec,Inc,Dec,Inc,Sta
SEM51,1,63.301182,-42.154922,79.759491,-74.630577,1255.7532,-.29023004,481.30334,3839.9102,.31570491,-63.475735,-93.490036,-60.936707,15.990799,11568.936,.010488965,-65.61348,18.226217,-49997.469,Inc,Dec,Inc,Dec,Inc,Dec
SEM51,2,63.301182,-42.154922,-86.737755,-74.630577,1255.7532,1.2389119,481.30334,3839.9102,14.641525,-63.475735,-93.490036,-32.780685,15.990799,11568.936,8.80196,-65.61348,18.226217,4775.7305,Dec,Inc,Inc,Dec,Inc,Inc
SEM52,1,794.10309,-78.688278,651.16455,-50.24543,530.15424,-.21446219,727.98157,1936.0565,.25135428,71.035583,-97.297813,90.215195,684.58801,2280.1836,.12856239,-49.524826,-7.7572999,-31794.938,Inc,Dec,Inc,Inc,Inc,Dec
SEM52,2,794.10309,-78.688278,-576.91455,-50.24543,530.15424,1.125873,727.98157,1936.0565,5.5348339,71.035583,-97.297813,-211.34563,684.58801,2280.1836,3.3596661,-49.524826,-7.7572999,-2513.7578,Dec,Inc,Inc,Dec,Inc,Sta
SEM6,1,-50.190502,-30.00993,-227.61392,371.89316,-57.565178,.86105365,138.42928,-18.818018,.66043746,-65.664558,-.082652092,-105.06329,432.6001,-91.599281,.76610762,19.889421,.042214427,8651.8984,Dec,Inc,Inc,Dec,Inc,Inc
SEM6,2,-50.190502,-30.00993,-67.788254,371.89316,-57.565178,-.62894917,138.42928,-18.818018,-.21406084,-65.664558,-.082652092,-.045406342,432.6001,-91.599281,-.86396569,19.889421,.042214427,22.015625,Dec,Dec,Dec,Sta,Dec,Sta
SEM7,1,-92.188065,327.75763,-322.65823,5976.1719,-28.840765,10.244867,75.260544,5474.3403,.26442289,135.16174,-89.728523,60.822784,-30.631779,10803.952,-.042166829,-2.8834341,31.329929,-1213.9258,Dec,Inc,Inc,Inc,Dec,Sta
SEM7,2,-92.188065,327.75763,89.614746,5976.1719,-28.840765,-3.0041394,75.260544,5474.3403,33.709141,135.16174,-89.728523,-94.953217,-30.631779,10803.952,10.316727,-2.8834341,31.329929,12809.578,Inc,Dec,Inc,Dec,Inc,Inc
SEM8,1,232.4917,-42.829983,431.27209,107.35686,110.71777,.10417377,274.63071,-13.605143,.51503491,-13.200722,10.020375,-9.2405052,389.38208,-80.812317,.093665428,56.304634,14.300655,20382.277,Inc,Inc,Inc,Dec,Inc,Inc
SEM8,2,232.4917,-42.829983,-264.16339,107.35686,110.71777,.22277392,274.63071,-13.605143,-.095585942,-13.200722,10.020375,6.0883293,389.38208,-80.812317,-.095132515,56.304634,14.300655,8091.6367,Dec,Inc,Dec,Inc,Dec,Inc
SEM9,1,10.211266,-93.50396,29.765839,208.95207,160.71069,.43009004,-93.500931,-46.351055,-.21453269,92.686348,-47.767902,50.050629,-66.308167,-100,-.029347505,-1.8650682,-56.402416,-1402.5313,Inc,Inc,Dec,Inc,Dec,Sta
SEM9,2,10.211266,-93.50396,-300.39627,208.95207,160.71069,1.0219946,-93.500931,-46.351055,-.0069117565,92.686348,-47.767902,-49.702801,-66.308167,-100,-.014911757,-1.8650682,-56.402416,-41623.555,Dec,Inc,Dec,Dec,Dec,Dec
