HHID_panel,time,panelvar,annualincome,dsr,loanamount,assets_noland,dar,isr,ihs_isr,ihs_dar,ihs_dsr,ihs_loanamount,ihs_annualincome,ihs_assets_noland,euc_annualincome,sbd_annualincome,euc_assets_noland,sbd_assets_noland,euc_loanamount,sbd_loanamount,euc_dsr,sbd_dsr,euc_isr,sbd_isr,euc_dar,sbd_dar,year
SEM7,2,SEM7,105.82278,.61576623,284.79999,27.341772,10.416296,.095490307,5.2521992,9.9442739,7.1160154,13.252689,12.262669,10.909318,1,Sta-Dec,2,DEC-INC,3,Inc-Inc,4,INC-INC,2,2,4,Inc-Inc,2016
SEM7,3,SEM7,10.869565,34.324905,866.90002,116.95652,7.4121566,10.412217,9.943882,9.6040239,11.136774,14.365826,9.9868689,12.362704,1,Sta-Dec,2,DEC-INC,3,Inc-Inc,4,INC-INC,2,2,4,Inc-Inc,2020
SEM8,1,SEM8,70,.18753727,18,185.5,.097035043,.02405489,3.8739173,5.2682457,5.9271317,10.491274,11.849398,12.823957,4,Dec-Inc,4,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
SEM8,2,SEM8,60.759495,.70257217,124.1,616.77209,.20120881,.11772032,5.4614768,5.9974966,7.2478957,12.42199,11.707826,14.025402,4,Dec-Inc,4,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
SEM8,3,SEM8,66.847824,.60698622,149.5,352.6087,.42398274,.022587804,3.8110471,6.7428412,7.1016541,12.608199,11.803321,13.466262,4,Dec-Inc,4,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
SEM9,1,SEM9,54,.22944444,60,291.5,.20583192,.044259261,4.4833393,6.0202131,6.1288128,11.695247,11.589887,13.275943,1,Inc-Dec,1,Dec-Dec,1,Inc-Dec,1,Dec-Dec,1,5,1,Inc-Inc,2010
SEM9,2,SEM9,104.05063,.014911757,204.3,321.26584,.63592196,.014911757,3.3964195,7.1482234,3.3964195,12.920492,12.24578,13.373172,1,Inc-Dec,1,Dec-Dec,1,Inc-Dec,1,Dec-Dec,1,5,1,Inc-Inc,2016
SEM9,3,SEM9,54.347828,.0080000004,34.599998,20.869566,1.6579165,0,0,8.1064644,2.7764723,11.144756,11.596307,10.639194,1,Inc-Dec,1,Dec-Dec,1,Inc-Dec,1,Dec-Dec,1,5,1,Inc-Inc,2020
ELA1,1,ELA1,52,.60408443,64,264.5,.24196598,.20708896,6.0263014,6.1819487,7.0968618,11.759786,11.552146,13.178743,4,Dec-Inc,3,Dec-Inc,1,Inc-Dec,2,Dec-Dec,2,3,3,Dec-Dec,2010
ELA1,2,ELA1,50.012657,.20790234,64,177.46835,.36062768,.045358073,4.5078568,6.5809951,6.0302215,11.759786,11.513179,12.779695,4,Dec-Inc,3,Dec-Inc,1,Inc-Dec,2,Dec-Dec,2,3,3,Dec-Dec,2016
ELA1,3,ELA1,60.16304,.27620918,38.099998,302.66306,.12588255,.086640775,5.1549511,5.5285125,6.3143091,11.241117,11.697961,13.313522,4,Dec-Inc,3,Dec-Inc,1,Inc-Dec,2,Dec-Dec,2,3,3,Dec-Dec,2020
ELA13,1,ELA13,56,.96952319,120,216,.55555558,.34320807,6.531486,7.0131168,7.569952,12.388394,11.626254,12.976181,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,1,5,1,Dec-Dec,2010
ELA13,2,ELA13,39.113922,.36941361,110.7,153.35443,.72185725,.36941361,6.6050658,7.2749748,6.6050658,12.307726,11.267381,12.633655,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,1,5,1,Dec-Dec,2016
ELA13,3,ELA13,185.86957,.035424236,130.5,550,.23727272,.0027019023,1.7197124,6.1623616,4.2607427,12.472276,12.825948,13.910821,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,1,5,1,Dec-Dec,2020
ELA17,1,ELA17,75,0,31,79,.39240506,0,0,6.6654434,0,11.034889,11.91839,11.97035,3,Inc-Dec,3,Inc-Inc,4,Inc-Inc,5,INC-INC,1,5,3,Dec-Dec,2010
ELA17,2,ELA17,100.88607,.011448508,63.200001,412.15192,.15334152,.011448508,3.1329086,5.7258253,3.1329086,11.747207,12.214894,13.622294,3,Inc-Dec,3,Inc-Inc,4,Inc-Inc,5,INC-INC,1,5,3,Dec-Dec,2016
ELA17,3,ELA17,86.663048,.071402363,89.599998,557.93475,.16059226,0,0,5.7720256,4.9615273,12.096258,12.06293,13.925144,3,Inc-Dec,3,Inc-Inc,4,Inc-Inc,5,INC-INC,1,5,3,Dec-Dec,2020
ELA21,1,ELA21,62.5,.174688,74.5,81,.91975313,.16668801,5.8092799,7.5172529,5.8561568,11.911701,11.736069,11.995352,1,Inc-Dec,1,Inc-Inc,1,Inc-Dec,1,Sta-Dec,1,5,3,Dec-Dec,2010
ELA21,2,ELA21,110.12658,.25287166,127.2,263.35443,.48299927,.017669439,3.5657835,6.8731632,6.2260332,12.446663,12.302533,13.174403,1,Inc-Dec,1,Inc-Inc,1,Inc-Dec,1,Sta-Dec,1,5,3,Dec-Dec,2016
ELA21,3,ELA21,47.826088,0,13,185.16306,.070208393,0,0,4.9446659,0,10.165852,11.468473,12.82214,1,Inc-Dec,1,Inc-Inc,1,Inc-Dec,1,Sta-Dec,1,5,3,Dec-Dec,2020
ELA22,1,ELA22,74.599998,.60115951,81.5,84,.97023809,.098478556,5.2830119,7.5706887,7.0920081,12.001506,11.913043,12.031719,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,2,1,Dec-Dec,2010
ELA22,2,ELA22,170.63292,.036442999,107.6,158.79747,.67759264,.036442999,4.2890849,7.2116942,4.2890849,12.279324,12.740417,12.668532,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,2,1,Dec-Dec,2016
ELA22,3,ELA22,29.565218,2.8276784,241.8,436.63046,.5537864,.79388505,7.3700862,7.0099268,8.6403589,13.089013,10.987501,13.67999,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,2,1,Dec-Dec,2020
ELA38,1,ELA38,71,.26056337,155,233,.66523606,.021126758,3.7442472,7.1932898,6.2559972,12.644327,11.863583,13.051941,3,Dec-Inc,1,Dec-Inc,4,Dec-Inc,2,Dec-Dec,3,2,1,Dec-Dec,2010
ELA38,2,ELA38,46.848099,.05674142,24.700001,120.82278,.20443165,.0040529589,2.1074777,6.0133867,4.7317295,10.807706,11.447813,12.395227,3,Dec-Inc,1,Dec-Inc,4,Dec-Inc,2,Dec-Dec,3,2,1,Dec-Dec,2016
ELA38,3,ELA38,154.07608,.074324675,92.599998,209.89131,.44118074,.022473769,3.8059907,6.7826033,5.0016356,12.129191,12.638349,12.947493,3,Dec-Inc,1,Dec-Inc,4,Dec-Inc,2,Dec-Dec,3,2,1,Dec-Dec,2020
ELA41,1,ELA41,103,1.6171299,325,255,1.2745098,.39944762,6.6832314,7.8434644,8.0815554,13.384727,12.235631,13.142166,4,Dec-Sta,3,Dec-Dec,3,Dec-Inc,4,Inc-Inc,2,3,1,Dec-Dec,2010
ELA41,2,ELA41,17.990505,.46284321,80.400002,241.77216,.33254451,.064926557,4.8664632,6.4999232,6.8305368,11.987917,10.490746,13.088899,4,Dec-Sta,3,Dec-Dec,3,Dec-Inc,4,Inc-Inc,2,3,1,Dec-Dec,2016
ELA41,3,ELA41,26.141304,1.1468736,108.5,223.04347,.48645225,.12958261,5.5574808,6.8802872,7.7379422,12.287653,10.864419,13.008269,4,Dec-Sta,3,Dec-Dec,3,Dec-Inc,4,Inc-Inc,2,3,1,Dec-Dec,2020
ELA43,1,ELA43,79,.4101266,110,177,.6214689,.09367089,5.2329631,7.1252337,6.7096148,12.301383,11.97035,12.777052,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Dec-Dec,2,3,1,Dec-Dec,2010
ELA43,2,ELA43,86.48101,.54849529,489.20001,786.20251,.62223154,.43555108,6.7697606,7.1264601,7.0003266,13.793674,12.060827,14.268117,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Dec-Dec,2,3,1,Dec-Dec,2016
ELA43,3,ELA43,116.00543,.13492621,293.60001,1142.6086,.25695589,.0093698762,2.9334824,6.2420554,5.5978889,13.283121,12.35454,14.641972,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Dec-Dec,2,3,1,Dec-Dec,2020
ELA50,1,ELA50,118,.030762713,43,141,.30496454,.030762713,4.1197147,6.4133453,4.1197147,11.362103,12.371587,12.549663,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,5,Inc-Inc,2,3,3,Dec-Dec,2010
ELA50,2,ELA50,63.164558,.12738162,39.299999,272.65823,.14413649,.078702174,5.0588584,5.6639199,5.54035,11.272127,11.746646,13.209122,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,5,Inc-Inc,2,3,3,Dec-Dec,2016
ELA50,3,ELA50,294.42935,.069972061,91.699997,424.07608,.21623477,.011776899,3.1610847,6.0695171,4.9412942,12.119425,13.285941,13.650815,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,5,Inc-Inc,2,3,3,Dec-Dec,2020
ELA9,1,ELA9,130,.01726923,42,111,.37837836,.01726923,3.5429108,6.6290436,3.5429108,11.338573,12.468437,12.310432,4,Dec-Sta,1,Inc-Inc,1,Inc-Inc,5,INC-INC,2,2,1,Dec-Dec,2010
ELA9,2,ELA9,25.822784,.38560686,68.400002,139.74684,.48945653,.064267807,4.8562665,6.8864441,6.6479673,11.826275,10.85216,12.540735,4,Dec-Sta,1,Inc-Inc,1,Inc-Inc,5,INC-INC,2,2,1,Dec-Dec,2016
ELA9,3,ELA9,33.913044,1.8997922,43,146.73914,.29303703,.79146039,7.3670273,6.3734488,8.2426472,11.362103,11.124702,12.589559,4,Dec-Sta,1,Inc-Inc,1,Inc-Inc,5,INC-INC,2,2,1,Dec-Dec,2020
GOV14,1,GOV14,118,.21110192,100,171,.5847953,.11242593,5.4154615,7.0644097,6.0454936,12.206073,12.371587,12.742566,1,Sta-Dec,4,Dec-Dec,3,Inc-Dec,1,Dec-Dec,1,5,4,Dec-Dec,2010
GOV14,2,GOV14,211.77216,.057146057,891.70001,757.40503,1.1773094,.057146057,4.7388339,7.7641344,4.7388339,14.394032,12.956413,14.230801,1,Sta-Dec,4,Dec-Dec,3,Inc-Dec,1,Dec-Dec,1,5,4,Dec-Dec,2016
GOV14,3,GOV14,27.065216,.010040161,24.200001,86.304352,.28040302,0,0,6.3293781,3.0022111,10.787255,10.899152,12.058783,1,Sta-Dec,4,Dec-Dec,3,Inc-Dec,1,Dec-Dec,1,5,4,Dec-Dec,2020
GOV34,1,GOV34,57,.70596242,107.5,180.5,.59556788,.17737091,5.871398,7.0826631,7.2527099,12.278394,11.643953,12.796633,3,Inc-Dec,1,Dec-Dec,1,Dec-Inc,3,Dec-Inc,1,1,3,Dec-Dec,2010
GOV34,2,GOV34,101.74051,0,9.8000002,69.493675,.14102003,0,0,5.6420617,0,9.8832846,12.223328,11.842138,3,Inc-Dec,1,Dec-Dec,1,Dec-Inc,3,Dec-Inc,1,1,3,Dec-Dec,2016
GOV34,3,GOV34,98.804352,.019251924,13.5,90.326088,.14945848,0,0,5.7001772,3.651432,10.203592,12.194044,12.104329,3,Inc-Dec,1,Dec-Dec,1,Dec-Inc,3,Dec-Inc,1,1,3,Dec-Dec,2020
GOV37,1,GOV37,38,.95868421,70,167,.41916168,.2481579,6.2072163,6.7314053,7.5587091,11.849398,11.238488,12.718896,3,Dec-Inc,3,Inc-Inc,1,Inc-Dec,1,Sta-Dec,1,5,3,Dec-Dec,2010
GOV37,2,GOV37,146.07596,.070117921,120.3,399.05063,.30146551,.01168632,3.1533916,6.4018054,4.9433765,12.390891,12.58503,13.589991,3,Dec-Inc,3,Inc-Inc,1,Inc-Dec,1,Sta-Dec,1,5,3,Dec-Dec,2016
GOV37,3,GOV37,300,0,13.5,220.92392,.06110701,0,0,4.8058405,0,10.203592,13.304685,12.998721,3,Dec-Inc,3,Inc-Inc,1,Inc-Dec,1,Sta-Dec,1,5,3,Dec-Dec,2020
GOV44,1,GOV44,65,.24550009,76,181,.41988954,.032307692,4.1686921,6.7331405,6.1964488,11.931636,11.77529,12.799399,1,Inc-Dec,4,Inc-Inc,3,Inc-Dec,2,Dec-Dec,1,5,3,Dec-Dec,2010
GOV44,2,GOV44,326.39243,.15486225,430.29999,792.97467,.54264027,.071306057,4.9601779,6.9895945,5.7356935,13.665385,13.389003,14.276693,1,Inc-Dec,4,Inc-Inc,3,Inc-Dec,2,Dec-Dec,1,5,3,Dec-Dec,2016
GOV44,3,GOV44,38.315216,.056737591,22.200001,168.04349,.13210866,0,0,5.576786,4.7316618,10.700994,11.24675,12.725125,1,Inc-Dec,4,Inc-Inc,3,Inc-Dec,2,Dec-Dec,1,5,3,Dec-Dec,2020
GOV46,1,GOV46,48.5,.94175065,80,321.5,.2488336,.25314376,6.2271085,6.2099357,7.5408878,11.982929,11.482467,13.3739,3,Dec-Inc,3,Dec-Inc,4,Dec-Inc,2,Dec-Dec,2,4,3,Dec-Dec,2010
GOV46,2,GOV46,60.759495,.21558207,31.6,90.506332,.34914684,.11759021,5.460371,6.5486417,6.0664945,11.05406,11.707826,12.106322,3,Dec-Inc,3,Dec-Inc,4,Dec-Inc,2,Dec-Dec,2,4,3,Dec-Dec,2016
GOV46,3,GOV46,130.43478,.15743616,54.299999,469.29349,.11570586,.15743616,5.7521772,5.4442172,5.7521772,11.595427,12.471776,13.752131,3,Dec-Inc,3,Dec-Inc,4,Dec-Inc,2,Dec-Dec,2,4,3,Dec-Dec,2020
KAR11,1,KAR11,126,.0087301591,139,389.5,.35686779,.0087301591,2.8631949,6.5705147,2.8631949,12.535377,12.437184,13.565766,1,Sta-Dec,4,Inc-Inc,3,Inc-Dec,5,INC-INC,3,1,3,Dec-Dec,2010
KAR11,2,KAR11,145.56963,.1889234,348.10001,806.70886,.43150634,0,0,6.7604308,5.9344959,13.453392,12.581557,14.293865,1,Sta-Dec,4,Inc-Inc,3,Inc-Dec,5,INC-INC,3,1,3,Dec-Dec,2016
KAR11,3,KAR11,24.72826,1.1155837,102.8,677.93481,.151637,.43724847,6.7736502,5.7146478,7.7102804,12.233687,10.808849,14.119953,1,Sta-Dec,4,Inc-Inc,3,Inc-Dec,5,INC-INC,3,1,3,Dec-Dec,2020
KAR12,1,KAR12,50,.65864062,64.5,201.5,.32009926,.25884598,6.2493839,6.461781,7.1833258,11.767568,11.512925,12.906692,4,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,Dec-Dec,2,3,3,Dec-Dec,2010
KAR12,2,KAR12,27.341772,1.3333335,86.699997,394.93671,.21952885,.24537037,6.19592,6.0846362,7.8885846,12.063356,10.909318,13.579628,4,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,Dec-Dec,2,3,3,Dec-Dec,2016
KAR12,3,KAR12,72.586952,.12543641,45.400002,655.70654,.06923829,.040314678,4.3900166,4.9307532,5.5249619,11.416414,11.885688,14.086616,4,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,Dec-Dec,2,3,3,Dec-Dec,2020
KAR20,1,KAR20,112,.21708946,93.5,97,.96391755,.093057349,5.2263918,7.5641532,6.073462,12.138864,12.319402,12.175613,1,Sta-Dec,1,Inc-Inc,1,Inc-Dec,2,Inc-Inc,3,1,3,Dec-Dec,2010
KAR20,2,KAR20,62.278481,.15037903,25.299999,202.1519,.12515341,0,0,5.5227032,5.7063174,10.831707,11.732518,12.909922,1,Sta-Dec,1,Inc-Inc,1,Inc-Dec,2,Inc-Inc,3,1,3,Dec-Dec,2016
KAR20,3,KAR20,13.260869,.44262299,11.9,97.11956,.12252938,.0081967218,2.8005819,5.5015149,6.7858667,10.077441,10.18572,12.176846,1,Sta-Dec,1,Inc-Inc,1,Inc-Dec,2,Inc-Inc,3,1,3,Dec-Dec,2020
KAR23,1,KAR23,40,.45271319,250,174,1.4367816,.099031009,5.2886057,7.9633083,6.8084073,13.122363,11.289782,12.759957,4,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Dec,2010
KAR23,2,KAR23,34.93671,1.240955,163.3,185.25887,.88146937,.57465076,7.0469103,7.4747376,7.8167839,12.696491,11.154441,12.822657,4,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Dec,2016
KAR23,3,KAR23,170.38043,.40204775,219.7,318.75,.68925494,.18107334,5.8920569,7.2287588,6.6897197,12.993165,12.738936,13.36531,4,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Dec,2020
KAR25,1,KAR25,42,.43501273,87,176,.49431819,.11525028,5.4402723,6.8963275,6.7685237,12.066811,11.338573,12.771386,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,3,4,Dec-Dec,2010
KAR25,2,KAR25,37.974682,3.5359082,822.79999,968.6709,.84941131,.5684287,7.0360241,7.4376912,8.8638725,14.313616,11.237823,14.476828,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,3,4,Dec-Dec,2016
KAR25,3,KAR25,869.56525,.18241476,711.09998,3589.3477,.19811399,.059227351,4.7746019,5.9819961,5.8994374,14.167715,14.368896,15.786628,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,3,4,Dec-Dec,2020
KAR26,1,KAR26,82.5,.218692,53,114.5,.46288213,.04888485,4.5827193,6.8306208,6.0808167,11.571195,12.0137,12.341477,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,3,Dec-Inc,3,1,3,Dec-Dec,2010
KAR26,2,KAR26,71.012657,0,47.400002,401.58228,.1180331,0,0,5.4641304,0,11.459525,11.863761,13.596314,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,3,Dec-Inc,3,1,3,Dec-Dec,2016
KAR26,3,KAR26,305.21738,.091061786,173.60001,1297.2826,.13381819,.053272557,4.6686563,5.5896435,5.2047157,12.757656,13.321927,14.768929,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,3,Dec-Inc,3,1,3,Dec-Dec,2020
KAR27,1,KAR27,86,.47965115,235,280,.83928573,.13081396,5.5669379,7.4256988,6.8662071,13.060488,12.05525,13.235692,3,Dec-Inc,4,Inc-Inc,3,Inc-Dec,2,Dec-Dec,2,3,3,Dec-Dec,2010
KAR27,2,KAR27,291.26584,1.1839271,987.5,5216.6455,.1892979,.28481597,6.3449936,5.9364762,7.7697396,14.496078,13.275139,16.160513,3,Dec-Inc,4,Inc-Inc,3,Inc-Dec,2,Dec-Dec,2,3,3,Dec-Dec,2016
KAR27,3,KAR27,664.21741,.050756894,141.3,841.79352,.16785589,.016073326,3.4712746,5.8162618,4.6202917,12.551787,14.099512,14.336437,3,Dec-Inc,4,Inc-Inc,3,Inc-Dec,2,Dec-Dec,2,3,3,Dec-Dec,2020
KAR30,1,KAR30,35,.25857145,44,126,.34920636,.11571429,5.4442902,6.5488124,6.248323,11.385092,11.156251,12.437184,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,3,1,1,Dec-Dec,2010
KAR30,2,KAR30,75.734177,.33428046,56.900002,155.6329,.36560395,0,0,6.5946999,6.5051298,11.642198,11.928132,12.648402,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,3,1,1,Dec-Dec,2016
KAR30,3,KAR30,40.217392,.25792235,68.300003,275,.24836364,.12497267,5.5212584,6.208045,6.2458096,11.824812,11.295202,13.217673,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,3,1,1,Dec-Dec,2020
KAR32,1,KAR32,40,.52392542,75.5,114,.66228068,.16283807,5.785913,7.1888371,6.9544973,11.925035,11.289782,12.337101,1,Inc-Dec,1,Dec-Inc,4,Inc-Dec,4,Inc-Inc,2,3,4,Dec-Dec,2010
KAR32,2,KAR32,60.379749,.71476662,142.10001,115.63291,1.228889,.71476662,7.2651038,7.807013,7.2651038,12.557433,11.701556,12.351323,1,Inc-Dec,1,Dec-Inc,4,Inc-Dec,4,Inc-Inc,2,3,4,Dec-Dec,2016
KAR32,3,KAR32,32.989132,1.1200659,51.799999,209.34784,.24743508,.11026358,5.3960414,6.2042994,7.7142901,11.548292,11.09708,12.9449,1,Inc-Dec,1,Dec-Inc,4,Inc-Dec,4,Inc-Inc,2,3,4,Dec-Dec,2020
KAR34,1,KAR34,40.5,.14037965,23,116,.19827586,.044444442,4.4875135,5.9828129,5.6375103,10.736397,11.302204,12.354492,3,Inc-Dec,1,Dec-Inc,4,Inc-Inc,2,Inc-Inc,2,3,3,Dec-Dec,2010
KAR34,2,KAR34,97.594933,.1253891,31.700001,100.12658,.31659925,.029734112,4.0857248,6.4507866,5.5245848,11.05722,12.181728,12.207337,3,Inc-Dec,1,Dec-Inc,4,Inc-Inc,2,Inc-Inc,2,3,3,Dec-Dec,2016
KAR34,3,KAR34,93.130432,.1243478,48.799999,335.59784,.14541213,.018744871,3.624778,5.6727309,5.5162458,11.488633,12.134904,13.416816,3,Inc-Dec,1,Dec-Inc,4,Inc-Inc,2,Inc-Inc,2,3,3,Dec-Dec,2020
KAR35,1,KAR35,66,.075757578,140,257.5,.54368931,0,0,6.9915261,5.0207291,12.542545,11.790557,13.151922,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Inc-Inc,3,1,3,Dec-Dec,2010
KAR35,2,KAR35,177.08859,.12306634,189.8,742.40509,.25565559,0,0,6.2369823,5.505887,12.846873,12.777553,14.210797,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Inc-Inc,3,1,3,Dec-Dec,2016
KAR35,3,KAR35,228.26086,.13880028,146.2,1005.7065,.14537044,.058167867,4.7565541,5.6724443,5.6261964,12.585878,13.031391,14.514348,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Inc-Inc,3,1,3,Dec-Dec,2020
KAR42,1,KAR42,80,1.0193855,365,140.5,2.5978651,.078663796,5.0583706,8.5555925,7.6201024,13.5008,11.982929,12.54611,3,Dec-Inc,3,Inc-Inc,3,Dec-Inc,2,Dec-Dec,3,2,1,Dec-Dec,2010
KAR42,2,KAR42,28.354429,.36412197,79.800003,173.92404,.458821,.011160715,3.1075482,6.8218083,6.5906382,11.980426,10.945685,12.759521,3,Dec-Inc,3,Inc-Inc,3,Dec-Inc,2,Dec-Dec,3,2,1,Dec-Dec,2016
KAR42,3,KAR42,255.65218,.15949048,209.5,258.15216,.81153697,.034373861,4.2306552,7.3920774,5.765141,12.945626,13.14472,13.154451,3,Dec-Inc,3,Inc-Inc,3,Dec-Inc,2,Dec-Dec,3,2,1,Dec-Dec,2020
KAR43,1,KAR43,40,.87564868,123,163.5,.75229353,.15000001,5.7037935,7.3162742,7.4681125,12.413087,11.289782,12.697716,3,Dec-Inc,3,Inc-Inc,3,Inc-Dec,3,Dec-Inc,3,1,3,Dec-Dec,2010
KAR43,2,KAR43,57.848103,0,247.5,371.83545,.66561699,0,0,7.193862,0,13.112313,11.658723,13.519354,3,Dec-Inc,3,Inc-Inc,3,Inc-Dec,3,Dec-Inc,3,1,3,Dec-Dec,2016
KAR43,3,KAR43,306,.023207633,70.599998,642.11957,.10994837,.023207633,3.8380923,5.3931785,3.8380923,11.857933,13.324488,14.065677,3,Dec-Inc,3,Inc-Inc,3,Inc-Dec,3,Dec-Inc,3,1,3,Dec-Dec,2020
KAR44,1,KAR44,131,.23026791,369,723.5,.51002073,.12977099,5.5589333,6.9275994,6.1323953,13.511699,12.4761,14.185003,4,Dec-Inc,2,DEC-INC,4,Dec-Inc,2,Dec-Dec,2,3,1,Dec-Dec,2010
KAR44,2,KAR44,23.544304,.63602149,44.400002,68.354431,.64955556,.23279567,6.1433129,7.169436,7.1483803,11.394142,10.759787,11.825609,4,Dec-Inc,2,DEC-INC,4,Dec-Inc,2,Dec-Dec,2,3,1,Dec-Dec,2016
KAR44,3,KAR44,162.28261,.080494955,141.2,579.72821,.2435624,.064587384,4.8612261,6.1885247,5.0813804,12.55108,12.690242,13.963462,4,Dec-Inc,2,DEC-INC,4,Dec-Inc,2,Dec-Dec,2,3,1,Dec-Dec,2020
KAR46,1,KAR46,52,.4615874,69,185,.37297294,0,0,6.614655,6.8278198,11.835009,11.552146,12.821259,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Dec-Dec,3,1,3,Dec-Dec,2010
KAR46,2,KAR46,82.40506,.16192538,199.39999,521.13928,.38262323,0,0,6.6401997,5.780292,12.896215,12.012549,13.85692,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Dec-Dec,3,1,3,Dec-Dec,2016
KAR46,3,KAR46,182.21739,.15713814,97.199997,856.68481,.11346063,.13029489,5.5629621,5.4246225,5.7502828,12.177673,12.806103,14.353972,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Dec-Dec,3,1,3,Dec-Dec,2020
KAR49,1,KAR49,61,.16393442,26,99.5,.26130652,0,0,6.2588449,5.792623,10.858999,11.711777,12.20106,1,Inc-Dec,3,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,3,Dec-Dec,2010
KAR49,2,KAR49,57.848103,.26973116,20.6,138.79747,.1484177,.05063995,4.6179852,5.6931891,6.2905765,10.626194,11.658723,12.533918,1,Inc-Dec,3,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,3,Dec-Dec,2016
KAR49,3,KAR49,24.217392,1.8090023,72.199997,541.3587,.13336813,1.162954,7.7518659,5.5862746,8.1936779,11.880342,10.787973,13.894984,1,Inc-Dec,3,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,3,Dec-Dec,2020
KAR7,1,KAR7,43,.82607496,78,159,.49056607,.20019744,5.9924574,6.8887081,7.409833,11.957611,11.362103,12.669806,1,Inc-Dec,1,Inc-Inc,3,Inc-Dec,2,Dec-Dec,2,4,4,Dec-Dec,2010
KAR7,2,KAR7,162.02531,.35943308,167.7,160.75949,1.0431732,.28638673,6.3504934,7.6431699,6.5776772,12.723079,12.688655,12.680812,1,Inc-Dec,1,Inc-Inc,3,Inc-Dec,2,Dec-Dec,2,4,4,Dec-Dec,2016
KAR7,3,KAR7,54.347828,.20091096,54.799999,187.88045,.29167485,.20091096,5.9960151,6.3687897,5.9960151,11.604592,11.596307,12.836708,1,Inc-Dec,1,Inc-Inc,3,Inc-Dec,2,Dec-Dec,2,4,4,Dec-Dec,2020
KAR9,1,KAR9,76,1.4011698,240,118.5,2.0253165,.35878485,6.5758719,8.3066282,7.93821,13.081541,11.931636,12.375815,3,Inc-Dec,3,Inc-Inc,3,Inc-Dec,2,Dec-Dec,2,3,4,Dec-Dec,2010
KAR9,2,KAR9,202.53165,.330367,221.5,164.62025,1.345521,.25459477,6.2328243,7.8976841,6.4933538,13.001325,12.911798,12.704544,3,Inc-Dec,3,Inc-Inc,3,Inc-Dec,2,Dec-Dec,2,3,4,Dec-Dec,2016
KAR9,3,KAR9,135.86957,.073187418,34.200001,256.03262,.13357674,.073187418,4.9862175,5.5878372,4.9862175,11.133128,12.512598,13.146208,3,Inc-Dec,3,Inc-Inc,3,Inc-Dec,2,Dec-Dec,2,3,4,Dec-Dec,2020
KOR14,1,KOR14,46.098999,.45046735,54,137,.39416063,.10846222,5.3795705,6.6699071,6.8034339,11.589887,11.431694,12.520884,1,Inc-Dec,3,Inc-Inc,3,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Dec,2010
