HHID_panel,year,assets_total_std,dsr_std,isr_std,dar_std,dir_std,tdr_std,afm_std,rfm_std,dailyincome4_pc_std,incpercpl_std
ORA49,2020,-.62138546,.15786438,-.12700155,.34562668,-.051224243,3.4526722,-.088017225,.71744859,-.79061896,-.8118068
ORA5,2016,-.66689557,.18027709,.55833411,2.1310582,.67344457,-.45677617,-.4595094,.125145,-.94787931,-.97490257
ORA5,2020,-.34498873,-.49493083,-.36374027,-.42486778,-.44234654,-.45677617,3.4802918,2.2023873,.18619725,.2012558
ORA50,2016,-.69550735,-.30495727,-.19495922,-.16748731,-.48291972,-.45677617,-.49486884,.051925823,-.90831053,-.93386549
ORA50,2020,-.69946551,-.62101328,-.52620041,-.3395021,-.56140286,2.2930851,-.16953681,.64362526,-.71851379,-.73702604
ORA51,2010,-.49567616,1.6682898,1.406979,.33558717,.59317893,-.45677617,-1.2135057,-1.4739401,-.71969116,-.7382471
ORA51,2016,-.63394898,-.51330823,-.52620041,-.58432734,-.53982472,-.45677617,-.75802964,-.7517581,-.87755889,-.90197271
ORA51,2020,-.50086886,-.36172745,-.52620041,-.63260984,-.45306778,-.45677617,-.93939632,-2.1076493,-1.0091692,-1.0384668
ORA52,2010,-.46570992,-.61401331,-.50981677,-.60872853,-.56846559,-.45677617,.67252713,.58880579,.025879733,.034989461
ORA52,2016,-.7006008,-.62101328,-.52620041,-.68041402,-.60291302,-.45677617,-.22709621,-.009902155,-.068890758,-.063297696
ORA52,2020,-.50924486,.11621866,.78518724,.17172182,-.057060685,-.45677617,.33454263,.74304569,-.44638807,-.4548026
ORA53,2020,-.51529378,2.597544,2.2637959,.52999008,.62736589,-.45677617,-.98504955,-.99647385,-.69118959,-.7086879
ORA54,2020,-.5374431,.18324132,.21935368,.31257957,-.12222186,.32467175,-.35534629,-.053759154,-.22838436,-.2287095
ORA55,2020,-.17645171,-.28662691,-.14539756,-.005342986,1.0351092,-.41824031,-.016192965,.65054566,-.63082427,-.64608264
ORA56,2020,.69745481,-.39129218,-.20599928,-.55627823,-.42170268,.48057345,1.4638262,.48962134,1.0709133,1.1188006
ORA57,2020,.29840115,.035968877,-.17887475,-.44793457,-.22766025,-.45677617,.59921724,.40565133,.26770356,.28578654
ORA58,2020,-.50980312,.35349643,-.098947532,.41411239,-.19257267,1.1846893,.32100299,.31192875,-.015486161,-.0079114344
ORA59,2020,-.38602966,.211908,.66161877,-.15726353,.16638792,2.7289555,-.079335794,.53709644,-.76913553,-.78952622
ORA6,2016,-.60913092,-.52366036,-.29834306,-.40478069,-.43768278,-.45677617,-.58081716,-.26391548,-.66015071,-.67649734
ORA6,2020,-.65516764,-.54455912,-.51359361,.30685645,-.37813666,-.45677617,-1.0283934,-.8445099,-.47495154,-.48442596
ORA60,2020,-.30003938,-.49797112,-.40465999,-.32915303,-.43997082,.34241757,.77483147,.26900432,.91426432,.95633894
ORA61,2020,.21841438,-.28932777,-.42668128,-.062833056,-.44134715,-.45677617,3.6030853,.1459737,4.8885469,4.2470961
ORA62,2020,-.49672756,-.21603994,-.22411637,.30709124,-.31935605,-.24269068,.34537154,.15844175,.82748502,.86633962
ORA63,2020,.33623138,-.56656682,-.52620041,-.66770113,-.58992696,-.45677617,1.3000618,.3852531,2.6381888,2.7442327
ORA64,2020,-.52001649,-.56115663,-.52620041,-.53526527,-.55978209,1.9828156,.00095163647,.040056024,.11866642,.13121901
ORA65,2020,.14824456,.12708381,.19237825,.50646472,.061430924,-.45677617,.53210336,-.016283458,3.5057287,3.6439638
ORA66,2020,-.54972672,-.37659258,-.44305182,-.32685959,-.46005279,-.45677617,-.71729803,-.39048639,-.11192274,-.10792643
ORA67,2020,-.60372674,-.51752406,-.52620041,-.37549335,-.43755504,-.056775521,-.71745294,-.49856523,-.71737301,-.73584294
ORA68,2020,-.52971524,-.050685089,.24961458,.013555295,-.26941869,.61587501,-.052066371,.21460782,-.43327153,-.44119936
ORA69,2020,-.49575064,1.1767088,.19896887,.4148339,.13630888,1.195925,-.59214598,-.28307429,-.43865168,-.44677922
ORA7,2016,-.62668777,-.0052153682,.18164924,.41793084,-.17197123,-.45677617,-.92691982,-.79885453,-.74936211,-.76901901
ORA7,2020,-.59137297,.069004767,.013743167,.37212676,.093319923,-.45677617,-.60111606,-.30274639,-.83504713,-.85788351
ORA8,2010,-.44130883,-.60788834,-.49548107,-.0030650315,-.15694159,-.45677617,-.23750971,.022877904,-.10585409,-.10163263
ORA8,2016,.29961094,-.54492158,-.52620041,-.63843971,-.4133653,-.45677617,-.74270165,-.52749014,-.62591356,-.64098972
ORA8,2020,.82774293,-.31247294,-.22909707,-.46309155,-.21830288,1.7286983,.1700812,.036381159,1.0869428,1.1354247
ORA9,2010,3.4478819,4.8089557,.26632443,-.34199744,2.1780009,-.45677617,-2.8932824,-1.9313996,.32454681,.34473908
ORA9,2016,1.4447223,1.8172824,-.28045648,-.48085171,1.5500314,-.45677617,-.75888163,-.58786637,-.47269478,-.4820855
ORA9,2020,2.2672863,-.60698354,-.49336341,-.58710849,-.36616191,-.43142748,2.7656965,.75692219,1.558504,1.6244843
SEM1,2010,-.3304337,-.27844524,-.52620041,-.16265741,-.35843709,-.45677617,-.2087969,-.11156021,.42323044,.44708446
SEM1,2016,-.22330865,-.52172464,-.52620041,-.59752375,-.55928594,-.45677617,1.2669555,.43639967,.81112248,.84936976
SEM1,2020,-.44540393,.81256801,.39391375,-.11353872,-.087371938,-.45677617,-.63740492,-.33805889,-.42581666,-.43346789
SEM10,2010,.57540315,2.5214758,1.8552798,-.45958549,.36372456,.3010053,-.40895572,-.058418918,-.44067433,-.44887686
SEM10,2016,-.27310741,-.13387282,-.4320457,1.1622783,.90476698,-.45677617,.15590082,.21692252,-.045352891,-.038886383
SEM10,2020,-.63934636,3.5575049,.32726359,2.7011757,4.8651218,-.45677617,-1.2785144,-5.1248674,-1.1149503,-1.148173
SEM11,2016,-.67621595,-.30666465,-.2361847,5.6770115,-.27267447,-.45677617,-.22684273,-.12151634,.44405848,.46868536
SEM11,2020,-.54284048,5.3989658,5.3486948,.63871521,2.581238,.14943548,-1.4863337,-4.7377005,-1.0285767,-1.0585943
SEM12,2010,-.58429062,-.41956952,-.34598029,-.15192804,-.45254716,-.45677617,-.069936186,.11747178,-.098900378,-.094420873
SEM12,2016,-.46997455,-.62101328,-.52620041,-.35080203,-.49961668,-.45677617,1.0313035,.46038026,.18023108,.19506815
SEM12,2020,-.47146088,-.59615165,-.52620041,-.47825366,-.48798054,4.2393441,-.32428885,-.058956221,.40791029,.43119594
SEM13,2010,-.085566662,-.61616713,-.51485789,-.33187476,-.44203207,-.45677617,.57677084,.029377772,2.4052975,2.5026994
SEM13,2016,-.43589008,-.4856993,-.20949405,-.2743997,-.37381321,1.44846,-.028099135,.12620611,.31109577,.33078885
SEM13,2020,-.60240054,-.5760324,-.42092133,1.1886863,-.1697728,-.45677617,-.17723957,.016663255,-.027688341,-.02056638
SEM14,2016,.9185518,-.33930692,-.36573163,-.60608608,-.38194305,-.45677617,.13863651,.2007138,.079585098,.090687573
SEM14,2020,.95872885,-.59906965,-.52620041,-.56739527,-.39555147,2.548389,.34074566,.090275079,.93867129,.98165148
SEM15,2010,-.11938571,-.48224708,-.20141411,-.53963977,-.2221164,-.45677617,-.66428006,-.40325469,-.69784492,-.71559024
SEM15,2016,-.63530344,-.03291668,-.086621203,.51949739,-.19426034,.13467234,-.69197893,-.43113828,-.63751376,-.65302032
SEM15,2020,.051924478,-.34772509,-.34932095,-.48995355,-.45979556,.37676135,.56263977,.12857109,1.2031553,1.2559496
SEM16,2010,-.14335871,-.5580135,-.37874758,-.54506218,-.52909702,-.45677617,.98162287,.26123029,1.5682468,1.6345886
SEM16,2016,-.096182413,1.0087905,.28913137,-.086543918,.31979054,-.45677617,-1.305819,-.92909646,-.16236897,-.16024455
SEM16,2020,-.20027575,-.49461901,-.52620041,-.027425641,-.26255074,-.45677617,.6719498,.18091589,1.8160348,1.891571
SEM17,2010,-.48839864,-.076881856,-.12643941,.47229037,-.26664031,.84439015,-.73424548,-.34594744,.35995531,.38146144
SEM17,2016,-.030180471,-.5621714,-.52620041,-.62074506,-.5694086,-.45677617,1.6802847,.39279243,2.5219011,2.6236296
SEM17,2020,-.50477731,-.44247648,-.48322466,.71740109,-.10730917,-.45677617,.9814539,.66315663,.20898207,.22488616
SEM18,2010,-.59970188,.035047468,.19696929,.34979039,-.28270677,-.45677617,-.4730913,-.17027089,-.045961194,-.039517358
SEM18,2016,-.49929094,-.51886469,-.36894923,-.30693415,-.51278394,-.45677617,.80336124,.2753278,.74624038,.78208029
SEM18,2020,-.55433381,-.53040236,-.4999305,3.6035419,.99802315,-.45677617,.82011157,.87922835,-.17756176,-.1760011
SEM19,2010,1.2115438,.17788394,-.37196007,-.59728509,-.38585892,-.45677617,-.28637359,-.13055199,.7311964,.76647794
SEM19,2016,-.69905621,-.44262734,-.44210929,3.5311918,-.46056703,-.45677617,-.22546975,-.061575286,.38065359,.40292779
SEM19,2020,-.60254008,-.58542055,-.44289458,-.2638917,-.50589806,-.45677617,.24733399,.32575557,.10492915,.11697207
SEM2,2010,-.13822164,-.1314583,-.053313732,-.50489354,-.28099343,-.45677617,-.44473055,-.11416514,-.53847259,-.55030406
SEM2,2016,-.54892707,.11208694,-.12138483,.66711211,-.16654335,-.45677617,-1.1318383,-.65396887,-.08572191,-.080753438
SEM2,2020,-.54446894,.78041291,.87892574,.74377769,1.0055379,1.1111753,-1.1684369,-1.6390773,-.85571671,-.87932014
SEM20,2010,-.64507931,-.37395233,-.3235198,-.087096021,-.45080739,1.1122773,-.35548711,.01250018,-.45462513,-.46334535
SEM20,2016,-.63833863,-.48618868,-.46310294,-.032220621,-.37923029,1.6271023,-.47493604,-.10366474,-.34283546,-.34740752
SEM20,2020,-.66624147,-.31420633,-.39164662,.71058917,-.47688618,-.45677617,-.34713659,-.12997822,.97619802,1.0205709
SEM21,2016,-.36165169,-.5572347,-.51347315,-.65742886,-.56873983,-.45677617,.056595903,.6951977,-.58618158,-.59978342
SEM21,2020,-.59076762,-.60718882,-.49384388,-.47199318,-.54058027,-.45677617,.03274836,.2454008,-.084620923,-.079611488
SEM22,2010,1.3065796,-.4659369,-.16323958,-.62909108,-.3000783,-.45677617,-.23574948,.09442322,-.48151857,-.49123669
SEM22,2016,-.6053372,.31204376,-.1619063,-.54501235,.25366598,-.45677617,-.69782996,-2.4805224,-1.1265534,-1.1602067
SEM22,2020,-.66605568,-.49446917,-.52620041,.15129018,-.37661517,-.45677617,-.10390151,.61679983,-.75739002,-.77734482
SEM23,2016,-.58252436,-.6026603,-.48324469,-.56035298,-.49546686,-.45677617,-.013770894,1.0854928,-.81752837,-.83971471
SEM23,2020,-.4267906,-.58736163,-.5080415,-.16646668,.36548069,-.45677617,-.72601467,-.60084873,-.81158531,-.83355111
SEM24,2016,2.7315371,.79515165,.0077357334,-.61023378,-.15186873,-.45677617,-.68474793,-.34424478,.19612573,.21155277
SEM24,2020,-.64469743,-.30645248,-.36659709,1.3859897,-.22343621,-.45677617,-.77790612,-.44798815,-.14527915,-.14252067
SEM25,2010,-.63566136,-.60876334,-.497529,-.10721757,-.47646901,-.45677617,-.33523744,-.036987823,-.32350457,-.32735935
SEM25,2016,-.44683632,-.16302089,-.16884893,-.5597567,-.3939535,-.45677617,-.56053233,-.2145083,-.84995186,-.87334132
SEM25,2020,.078261383,-.21451773,-.52620041,-.53431427,-.0041132178,-.45677617,-.56681985,-.23858431,-.76213163,-.78226238
SEM26,2010,.2984294,-.2616812,-.23129475,-.63572359,-.31585094,-.45677617,-.42867026,.087589405,-.84758109,-.87088251
SEM26,2016,-.04036814,-.15323448,-.47194287,-.54717565,-.28598598,-.45677617,-.66816664,-.38051698,-.60623652,-.62058258
SEM26,2020,-.12368543,.57893759,-.52620041,-.35830411,-.092181161,-.33407614,.25398764,.53598803,-.33424813,-.3385016
SEM27,2010,.87891841,-.0010820968,-.037218738,-.59259117,-.34982973,-.45677617,-.27373517,-.07276015,.84967279,.88935065
SEM27,2016,.041402046,-.47681069,-.44039133,-.6133846,-.36857635,-.45677617,-.5640105,-.23817153,-.40900809,-.41603559
SEM27,2020,-.59318721,.49747071,.33207881,-.15776883,.18226619,1.8968426,-.85294807,-1.4220239,-.90774935,-.93328345
SEM28,2010,-.19515751,.11346988,-.060102336,-.39536494,-.02544122,-.45677617,-.47518951,-.11992586,-.61049885,-.62500298
SEM28,2016,-.39378577,-.55994499,-.48898673,-.53142166,-.56200784,-.45677617,.5232318,.061558072,.86717051,.9074977
SEM28,2020,2.502084,-.62101328,-.52620041,-.66013062,-.49650797,-.45677617,2.1237912,1.3266803,-.19621433,-.19534585
SEM29,2010,-.53120756,-.32859114,-.20201112,-.14214453,-.40089038,-.45677617,.15471794,.25935316,-.2200661,-.2200826
SEM29,2016,-.52475882,-.42466989,-.066652946,-.11240828,-.14327355,-.45677617,-.21085285,.29127535,-.79809487,-.81956005
SEM29,2020,-.56480318,.51411283,2.0052929,4.2950268,.28126684,-.45677617,.59304237,.2141986,.23262389,.24940516
SEM3,2016,.071910255,-.46442899,-.31045786,-.57647085,-.48739523,-.45677617,.82211119,.44107145,-.03245414,-.025509024
SEM3,2020,-.2282411,-.26639703,-.19220152,-.46617937,-.39786953,-.098721653,1.7316904,1.3641973,-.36452734,-.36990434
SEM30,2010,1.5047849,-.53227878,-.31851465,-.63775492,-.40109411,-.45677617,-.28602856,-.045176219,-.11137839,-.1073619
SEM30,2016,.24482578,.10244931,-.074259378,-.28373933,-.24703488,-.45677617,.61320752,.12737793,1.6168097,1.6849535
SEM30,2020,-.15467481,.028476555,-.49519789,-.5340969,-.33029562,-.45677617,-.37628594,-.024589334,-.29740724,-.30029362
SEM31,2010,1.591259,-.54001355,-.33661819,-.62247616,-.40177429,-.45677617,.7007612,.42514113,.35030809,.37145627
SEM31,2016,-.23116581,-.5406124,-.33801976,-.495125,-.49929193,-.45677617,-.1767467,-.10765719,.40887702,.43219841
SEM31,2020,-.29217538,1.6906319,1.6061934,-.41760188,.37027425,-.45677617,-1.2483089,-2.3575449,-.94930184,-.97637784
SEM32,2010,-.52307385,-.51241904,-.49343312,-.53818649,-.55525404,2.644841,.0021626719,.087152831,-.051332578,-.045088038
SEM32,2016,-.31504989,-.5543924,-.37027225,-.11096355,-.061284844,-.45677617,-.16245367,.085144386,-.30489257,-.30805668
SEM32,2020,-.56210446,-.5920682,-.52620041,-.60280079,-.52551872,2.4341738,-.66870874,-.4637574,-.63218784,-.64749682
SEM33,2016,.76492769,-.52497607,-.43112573,-.62554967,-.28155392,-.45677617,-.033647366,.51689696,-.67544717,-.69236135
SEM33,2020,4.0164032,.19143032,-.39172837,-.62716222,1.696578,-.45677617,.54597396,3.1129787,-.98543674,-1.0138535
SEM34,2010,1.6546161,-.48101377,-.19852746,-.6300447,-.29281858,-.45677617,-.2779949,.01366342,-.31102654,-.31441838
SEM34,2016,-.71767038,-.28758344,-.3351033,5.6960092,-.46811864,-.45677617,-.1482944,-.077355191,1.1974959,1.2500803
SEM34,2020,-.67401212,.043590277,.75077635,.83932287,-.12064912,1.9248495,-.22818755,.63348264,-.6857928,-.70309091
SEM35,2010,-.65449727,.0098400908,.95033032,1.2173311,-.27825949,-.45677617,-.84932202,-.52839148,-.32350457,-.32735935
SEM35,2016,-.35108474,-.076817028,-.097998835,-.36338061,-.35191086,-.45677617,-.5397194,-.24096964,-.12259612,-.11899588
SEM35,2020,-.079248063,1.300621,.91217327,-.30287874,.35389879,.12782444,-1.4027582,-1.4508257,-.62514806,-.64019579
SEM36,2010,.30870354,-.055967487,.79630578,.25502735,.40863904,-.45677617,-1.0211554,-.44450277,1.2892301,1.3452185
SEM36,2016,-.13866599,-.62101328,-.52620041,-.65916985,-.59028155,-.45677617,1.6025109,.53629839,1.3581054,1.4166492
SEM36,2020,-.54051423,.56532997,-.37696525,-.015610662,.18831418,-.45677617,-.62371737,-.36418909,-.89753383,-.9226889
SEM37,2010,2.3819399,-.41044492,-.36635992,-.5379194,-.48955518,-.45677617,4.6780977,.21206979,4.8885469,4.2470961
SEM37,2016,-.0026526197,-.62101328,-.52620041,-.10664341,1.4475152,-.45677617,-.17121255,.47718704,-.47269478,-.4820855
SEM37,2020,1.1783575,-.62101328,-.52620041,-.56558526,.0043441849,-.45677617,-.78058875,-.47367755,-.12755345,-.12413716
SEM38,2016,-.4200131,-.49035728,-.48257327,-.58429033,-.37326059,-.45677617,.31266654,2.3341076,-.95157182,-.97873211
SEM38,2020,-.55391514,-.48197764,-.52620041,-.65909404,-.56218147,-.45677617,-.74270868,-.92571247,-.89810163,-.9232778
SEM39,2010,1.2958773,-.4480727,-.12142792,-.63913763,-.13975406,-.45677617,-.34206712,.21975602,-.79766899,-.81911844
SEM39,2016,-.58593792,1.0471696,.52050513,.24306545,.2800456,-.45677617,-.61088181,-.3373034,-.92056602,-.94657576
SEM39,2020,-.34568653,1.9886378,5.2953749,-.17970155,1.6611474,-.28064412,.5815587,3.1129787,-1.0436324,-1.0742087
SEM4,2016,-.63665879,-.39595866,-.50372976,1.5522364,-.27239501,-.45677617,.18402922,.22244816,.48584667,.51202416
SEM4,2020,-.57555163,-.49668095,-.23519698,.96286094,-.044456881,.23994079,-.44890583,-.15930954,-.22097276,-.22102296
SEM40,2010,1.2436504,-.40210494,-.31172356,-.66253728,-.40159675,-.45677617,-.59244168,-.28729868,-.57084894,-.58388186
SEM40,2016,2.2295887,2.7864361,2.5184083,-.64554435,1.1058521,-.45677617,-.61129725,-.41680965,-.9971633,-1.0260153
SEM40,2020,3.2430971,-.6140213,-.52620041,-.67898774,-.58885229,-.45677617,-.14842819,.11898419,.27923468,.29774553
SEM41,2010,-.62196249,-.3751545,-.52620041,-.2143012,-.4518277,-.45677617,-.021776402,.40520135,-.51067472,-.52147472
SEM41,2016,-.3432276,-.54780507,-.35485443,-.30878916,-.019526197,-.45677617,-.66508269,-.39522287,-.65566927,-.67184955
SEM41,2020,-.45922351,.086871386,1.1306243,-.12414919,.81395304,-.45677617,-.41377875,.3424271,-.98049688,-1.0087304
SEM42,2010,-.46100092,.3614167,.60403728,.82772768,.27584839,-.45677617,-.78103936,-.43682909,-.050050706,-.043758452
SEM42,2016,-.50205386,.78119677,.4436056,.076033659,.062996238,.21006098,.33410609,1.0785066,-.72867113,-.74756032
SEM42,2020,.56144398,-.3005586,-.40525901,-.5105617,-.2277448,-.41347253,.053202186,.12320957,.14795212,.16159141
SEM43,2010,-.39678755,.18315059,-.10685705,1.010945,.012219982,-.45677617,-1.4291828,-.62347287,1.12182,1.1715965
SEM43,2016,-.19513011,-.50766969,-.26091638,.12746945,-.20190904,-.45677617,-1.5979251,-.62643641,1.9998875,2.0822461
SEM43,2020,-.052324671,-.41866344,-.52620041,-.34373367,-.41017228,.17231232,1.6958873,.43351701,2.332217,2.4269071
SEM44,2010,-.57744122,-.096015103,-.28044569,-.26885483,-.32610315,2.5069914,-.17730998,.42841011,-.66388774,-.68037301
SEM44,2016,-.68624097,-.011223922,.36621234,4.8245869,-.16324948,-.45677617,-.42999396,-.1409661,.33645022,.35708416
SEM44,2020,-.40315324,-.57909548,-.42809054,-.13118251,-.3763808,-.45677617,.82258993,.38968894,.43221846,.456406
SEM45,2010,-.58215022,.64420229,-.020647842,.07631924,-.32170936,-.45677617,-.4326202,-.12581696,-.34846058,-.35324138
SEM45,2016,-.55385864,-.43776625,-.50803369,.71962494,-.4201231,-.45677617,.70005006,.090045169,.6372847,.66908151
SEM45,2020,-.10572367,-.22508639,-.31927168,.058428556,.10960976,-.2490271,1.6663367,1.0088887,-.20828675,-.20786622
SEM46,2010,-.54447836,.045347057,.011183222,-.29436904,-.43231612,-.45677617,-.13153002,.14025994,-.17560834,-.17397521
SEM46,2016,-.15844457,-.35266608,-.33105424,-.37105763,-.30350685,.33334026,.090244383,.14657106,.028186217,.037381455
SEM46,2020,-.46108484,-.55947572,-.38217002,-.45849434,-.47678098,-.45677617,-.31242493,-.058364488,-.14772682,-.14505899
SEM47,2010,-.064590283,.19424041,.018021638,-.43829647,.049662825,.63641679,-.67993897,-.41588485,-.69794399,-.715693
SEM47,2016,-.49213758,-.19573049,-.055563934,-.47060776,-.41853008,-.45677617,-.6693002,-.39259604,-.61066103,-.62517124
SEM47,2020,-.52190089,-.23391463,.37981528,1.6640667,2.3211994,-.35511854,-.86845922,-.92133677,-.73865008,-.75790948
SEM48,2010,1.00178,-.32389385,-.41171226,-.62528926,-.38650477,1.3702039,-.60268623,-.2908397,-.44997486,-.4585225
SEM48,2016,-.5659427,-.5403161,-.46367246,.069317423,-.52487129,-.45677617,2.6005027,.50655067,1.3763484,1.4355693
SEM48,2020,-.42753547,-.45897138,-.5077886,.23398787,-.35953134,-.45677617,1.6468264,.46165708,1.3696368,1.428609
SEM49,2010,1.294165,-.61712438,-.51709837,-.64362097,-.47305161,-.45677617,-.33291396,-.11620306,.1257039,.13851766
SEM49,2016,-.1380153,-.19992289,-.52620041,-.23621649,.80954033,1.0298351,-.9313345,-.96062171,-.78993267,-.811095
SEM49,2020,-.062356517,2.0026062,1.4011092,-.38320231,1.1969656,-.45677617,-.80010611,-.98800516,-.93532926,-.96188682
SEM5,2010,-.67889833,-.44537753,-.47258118,-.16902164,-.54326373,-.45677617,-.38135538,-.06307067,-.39837262,-.40500557
SEM5,2016,-.6053372,1.1687948,.17387165,.73119265,.11049461,5.5312047,-1.1371683,-1.1616586,-.62503469,-.64007825
SEM5,2020,-.5065462,2.7051826,5.0730495,.5117901,1.3368793,-.45677617,-1.108899,-1.7242489,-.91267884,-.93839592
SEM50,2016,-.62622714,-.53127146,-.52620041,-.15157504,-.50827622,-.45677617,.13976306,.22856602,-.18068796,-.1792433
SEM50,2020,-.60579783,-.27803555,-.31188571,.37829003,-.41383767,.7556873,-.27333382,-.099199288,.28276452,.30140632
SEM51,2010,-.61168838,-.54226357,-.34188437,-.090004429,-.47732335,-.45677617,-.31108716,-.080196135,.11735938,.12986353
SEM51,2016,-.54339957,-.087176055,-.27686879,-.53097761,-.4607884,-.45677617,-.59323025,-.28836271,-.53014702,-.54166961
SEM51,2020,-.61766279,5.3989658,5.6995854,1.3514624,6.2865763,-.45677617,-1.0147622,-5.1248674,-1.176879,-1.2123997
SEM52,2010,-.64850402,-.61935973,-.52233022,-.040210865,-.53510308,-.45677617,-.17554975,-.055291492,.22471198,.24119967
SEM52,2016,-.091846727,-.22077897,-.043398917,-.35800767,-.42654628,-.45677617,1.886034,.50496721,1.2523342,1.3069535
SEM52,2020,-.60142362,5.3989658,5.6995854,1.4243693,6.2865763,-.45677617,-.87479603,-3.6357975,-1.1061094,-1.139004
SEM53,2020,-.34275499,1.1829202,.75007027,.0038813592,.66559291,.36537912,-.60989606,-.31734768,-.86405444,-.88796717
SEM54,2020,-.27281889,-.62101328,-.52620041,-.47484669,-.48824865,-.45677617,1.6318996,.72888207,.37692359,.3990593
SEM55,2020,-.4815124,-.31925631,-.24480614,-.12844947,-.4158082,1.1924164,.31632078,.18936989,.29231647,.31131265
SEM56,2020,-.55531073,-.28798237,-.08908356,-.12130686,-.47537345,-.45677617,-.57074869,-.27011302,.12268142,.1353831
SEM57,2020,-.29343224,-.34134886,-.27210388,-.49805674,-.27122277,1.9680943,-.020910371,.601762,-.71676159,-.73520881
SEM58,2020,-.36406696,-.41171467,-.52620041,-.61185664,-.56046897,-.45677617,1.2489449,.88434517,.52906728,.55684847
SEM59,2020,.12269876,-.11273521,.49362466,-.27362698,-.087557785,4.1492791,.39396083,.25820944,.21158978,.22759056
SEM6,2010,-.17717776,-.086390138,.0083160959,-.4287793,-.44144061,-.45677617,.34582922,.12282237,1.0102133,1.0558481
SEM6,2016,-.52616811,.90025854,2.3976085,.97858173,.50261772,-.45677617,.093778916,.5756616,-.53641689,-.54817212
SEM6,2020,-.60765833,-.26687631,-.35415882,.17179774,-.27402624,-.45677617,-.45003939,-.10547238,-.59666824,-.61065924
SEM60,2020,-.39812747,-.53494138,-.35002333,.14373511,-.36559319,.25452504,1.2887964,.33237478,.3537806,.37505758
SEM61,2020,.94169855,-.34117523,-.32848501,-.41400048,.40068564,-.44081438,.13708752,.31913406,-.180282,-.17882229
SEM62,2020,.9243421,-.47163552,-.17657739,-.24208835,.37745857,.8507722,.33194456,.17624015,.71905911,.7538904
SEM63,2020,-.33335584,-.31972635,-.30028766,-.50298762,-.48357847,.23072833,.92245811,.67762244,.01621449,.024965543
SEM64,2020,-.61412674,-.38596821,-.41298565,.7768209,-.40470251,.61632246,.65395325,.30365857,.82521111,.86398125
SEM65,2020,-.56834,-.32032484,-.52620041,-.47954077,-.54096633,-.45677617,-.54290187,-.24526887,-.16455774,-.16251452
SEM7,2010,-.16305082,-.183437,-.12935206,-.54027283,-.27484208,-.45677617,-.61078322,-.31315759,-.66041088,-.67676717
SEM7,2016,-.69615722,.24105339,-.2133067,5.6960092,.05930987,-.45677617,-.3304778,-.11126804,.48278597,.5088498
SEM7,2020,-.64288324,.47167838,.44054028,5.6960092,6.2865763,1.618663,-1.1219599,-3.6566861,-1.1146917,-1.1479049
SEM8,2010,-.56074572,-.47901377,-.51215726,-.53309578,-.53964221,-.45677617,-.080145501,.2207333,-.24536252,-.24631773
SEM8,2016,-.19149992,.36259395,-.14043951,-.37506008,-.10054883,-.45677617,-.49726978,-.17573786,-.37428224,-.38002118
SEM8,2020,-.51147866,.17243177,-.48649612,.25318632,-.052793764,-.45677617,-.63241994,-.3242946,-.28933558,-.29192248
SEM9,2010,.47180554,-.39027333,-.47158825,-.61495101,-.32952055,.65463662,-.23715766,.16871154,-.68922573,-.70665121
SEM9,2016,-.44450581,-.60013127,-.47732547,.28565404,-.11948992,-.45677617,-.032654598,.088581741,-.34657431,-.35128516
SEM9,2020,-.70951617,-.60980773,-.52620041,3.8039482,-.44593117,-.45677617,-.32544357,.05404371,-.14966422,-.14706835
